,Cloumns0,Cloumns1,Cloumns2,Cloumns3,Cloumns4,Cloumns5,Cloumns6,Cloumns7,Cloumns8,Cloumns9,Cloumns10,Cloumns11,Cloumns12,Cloumns13,Cloumns14,Cloumns15,Cloumns16,Cloumns17,Cloumns18,Cloumns19,Cloumns20,Cloumns21,Cloumns22,Cloumns23,Cloumns24,Cloumns25,Cloumns26,Cloumns27,Cloumns28,Cloumns29,Cloumns30,Cloumns31,Cloumns32,Cloumns33,Cloumns34,Cloumns35,Cloumns36,Cloumns37,Cloumns38,Cloumns39,Cloumns40,Cloumns41,Cloumns42,Cloumns43,Cloumns44,Cloumns45,Cloumns46,Cloumns47,Cloumns48,Cloumns49
327,3.3201047880535626,3.104708570315778,1.7457906509212593,2.8266316522041968,2.5326036908030116,2.301780391484172,2.3079816902778303,2.3079816902778303,2.940604556785255,2.940604556785255,2.545023386341735,2.545023386341735,2.545023386341735,2.545023386341735,2.545023386341735,3.1616495000565066,2.7323252432308602,2.429289212376767,2.212128318876631,3.0273939141185684,2.570342813110403,2.770559780215229,2.9594667428301626,2.4855649313734864,2.502523821738158,2.502523821738158,2.67192865598334,2.67192865598334,3.0903581530179194,3.3372446251857832,3.3372446251857832,3.2268520334727144,3.1126911389524827,3.6584993356766327,3.6584993356766327,3.359261299224647,3.359261299224647,3.789630803289647,3.789630803289647,3.113528991289818,3.181453209599546,3.181453209599546,3.717946982314981,4.185943237633719,3.5669972381599946,3.8886932637577134,3.8886932637577134,3.428266118298605,3.593003642602921,3.8408442191570638
328,3.354324083740047,3.1427873288151917,1.7806316752813252,2.8746428200766845,2.5682473401721295,2.3333431270335496,2.3395367327011716,2.3395367327011716,2.984392540940715,2.984392540940715,2.578399833059424,2.578399833059424,2.578399833059424,2.578399833059424,2.578399833059424,3.1997457134992064,2.7781191836122723,2.471921285862668,2.2437418239524898,3.068767808289176,2.605959839112944,2.8055330592418097,2.999963061879489,2.5189413543690673,2.5359002663729955,2.5359002663729955,2.700901972505439,2.700901972505439,3.146677980399005,3.361711545958111,3.361711545958111,3.259620788510807,3.1690077901333957,3.6921726367253953,3.6921726367253953,3.393483916828247,3.393483916828247,3.8299969852696103,3.8299969852696103,3.1515816535830075,3.2195758171606235,3.2195758171606235,3.7583101024889585,4.219429258372868,3.5999148212497207,3.9150783802984854,3.9150783802984854,3.461914188785289,3.6259565760366286,3.8672580690996945
329,3.388549460893639,3.180878825411672,1.813787754457158,2.922653930152683,2.6038700370511654,2.364892946142822,2.371140425005536,2.371140425005536,3.02575873026488,3.02575873026488,2.611893361424822,2.611893361424822,2.611893361424822,2.611893361424822,2.611893361424822,3.232523222171933,2.8239877913660365,2.505295213432378,2.2753045353491714,3.1101237253719205,2.6415661277071316,2.853543899039045,3.0404758124054765,2.552317770287656,2.5692767038402042,2.5692767038402042,2.7254330025186158,2.7254330025186158,3.179390643331419,3.399085792881064,3.399085792881064,3.292389499425963,3.2017435734163517,3.7325335406568625,3.7325335406568625,3.4271267805596066,3.4271267805596066,3.856393712141142,3.856393712141142,3.1896794644761726,3.252362061103101,3.252362061103101,3.7986765974561623,4.253050897751342,3.632867991155265,3.9414732532609804,3.9414732532609804,3.49925132962965,3.659578632610155,3.8936919879195186
330,3.4221923560615135,3.213636608184128,1.8469102128049606,2.9669090996235563,2.6394761140452463,2.3964773322442854,2.403042076201593,2.403042076201593,3.067132560140966,3.067132560140966,2.6523621280662324,2.6523621280662324,2.6523621280662324,2.6523621280662324,2.6523621280662324,3.265291910924829,2.8589255668260147,2.538671856114082,2.3068674855188216,3.166449736431115,2.677284280052474,2.9015546778867876,3.081818723594625,2.5857026430639776,2.6027079633744643,2.6027079633744643,2.7499105400808945,2.7499105400808945,3.204733561519064,3.433590462297067,3.433590462297067,3.3251659017628943,3.234512356571684,3.7728980280703097,3.7728980280703097,3.464443394598568,3.464443394598568,3.8828208698518196,3.8828208698518196,3.2224387104380816,3.285130588345675,3.285130588345675,3.8307971698257837,4.298008816954925,3.666489468856854,3.9689796305756375,3.9689796305756375,3.538223153021372,3.693252081410134,3.9200771231776605
331,3.4535376359122703,3.246425660355513,1.880121829696884,3.0074019436285044,2.67508260978466,2.4391088993866754,2.445673738032143,2.445673738032143,3.1084830126910084,3.1084830126910084,2.681307047889911,2.681307047889911,2.681307047889911,2.681307047889911,2.681307047889911,3.2980608474666724,2.893902423387563,2.5684580182455092,2.33842177801744,3.199186827803363,2.7060955969112603,2.949565394399771,3.130553783551126,2.621493644313057,2.629097211003858,2.629097211003858,2.7743994568890225,2.7743994568890225,3.2375023181411278,3.4680790481227746,3.4680790481227746,3.3593852896668714,3.267281095828971,3.81326449508878,3.81326449508878,3.5017821764942045,3.5017821764942045,3.9092059976321347,3.9092059976321347,3.2552292828577976,3.317906704633918,3.317906704633918,3.8629319459497395,4.342983603376703,3.7001607986159355,3.996479072105134,3.996479072105134,3.577194941694127,3.733613078053537,3.9464757503404497
332,3.49087444962979,3.2791943606985776,1.908304212429418,3.0479037557889193,2.6963449761826954,2.4724823737963915,2.479047352905344,2.479047352905344,3.1571669600205943,3.1571669600205943,2.710217920628647,2.710217920628647,2.710217920628647,2.710217920628647,2.710217920628647,3.3322801406744804,2.9376648938018834,2.598372867867691,2.37002496449397,3.231977336092915,2.7326438209099075,2.9938135658954965,3.1686236595714012,2.661961680621211,2.6536345914845536,2.6536345914845536,2.8093351453062088,2.8093351453062088,3.2702710306478666,3.507050569463496,3.507050569463496,3.3936013222231978,3.3000505123733923,3.8496121583689566,3.8496121583689566,3.5407539344177463,3.5407539344177463,3.9355977395134314,3.9355977395134314,3.2879978559925735,3.352125950760052,3.352125950760052,3.8879609474355212,4.38876684621708,3.7405219750539263,4.0239785682522315,4.0239785682522315,3.615603958749873,3.7739760169049457,3.9739822022952453
333,3.5298462668837693,3.311970356173184,1.9464489276601848,3.1041127928233796,2.717671208229657,2.505858628440671,2.512423680235698,2.512423680235698,3.1952437791078565,3.1952437791078565,2.7347500564877887,2.7347500564877887,2.7347500564877887,2.7347500564877887,2.7347500564877887,3.36650498983848,2.9814502588578677,2.6388147287261186,2.4019265156833054,3.2647461020594215,2.7615514040195537,3.038068648402388,3.2067463451271685,2.690931071823041,2.682562478418654,2.682562478418654,2.844286634500899,2.844286634500899,3.303041603497061,3.5460224914736083,3.5460224914736083,3.4309731979345006,3.33426983385647,3.8746323531254907,3.8746323531254907,3.5797256570602753,3.5797256570602753,3.9688635185416574,3.9688635185416574,3.320774116378368,3.3863482702462084,3.3863482702462084,3.9129498208173694,4.427647218258068,3.7808872189403444,4.051478327654602,4.051478327654602,3.649229233049052,3.814342511354246,4.001481664058373
334,3.568818049400276,3.3501565228745926,1.9853408534637134,3.129376105785181,2.739038294057705,2.539234875513981,2.5458000001940846,2.5458000001940846,3.2280243604864083,3.2280243604864083,2.759227527363719,2.759227527363719,2.759227527363719,2.759227527363719,2.759227527363719,3.404691211401057,3.0228157632022308,2.6749745531961855,2.444558227181666,3.297514823948675,2.794325808131829,3.0942832474276005,3.2395262367369586,2.7198418747254016,2.711545960640641,2.711545960640641,2.879261992075513,2.879261992075513,3.337260914621509,3.5789458374819763,3.5789458374819763,3.4699518003941328,3.3680577191018495,3.8996211906899902,3.8996211906899902,3.6181339800944103,3.6181339800944103,3.9963694141615553,3.9963694141615553,3.3549965838499642,3.4245579237159642,3.4245579237159642,3.937946554482037,4.4699104158976155,3.821253695387052,4.078982870513368,4.078982870513368,3.6876907985239304,3.8506920726771687,4.0289811800759034
335,3.6017364578961177,3.3883427453447004,2.020413939249697,3.16744228425135,2.76924874337462,2.5726056072489105,2.5791750019114055,2.5791750019114055,3.2607931046470484,3.2607931046470484,2.783726549183541,2.783726549183541,2.783726549183541,2.783726549183541,2.783726549183541,3.439199722367636,3.063324537544374,2.703948429296644,2.4779317423963,3.330292563976273,2.829303216701507,3.142895037889974,3.272294866497631,2.7443752227667186,2.736078063717364,2.736078063717364,2.9230171703898318,2.9230171703898318,3.371049380831095,3.6118665051591368,3.6118665051591368,3.5089221023437345,3.4018329282479147,3.924610044564841,3.924610044564841,3.65654003691309,3.65654003691309,4.023868915290438,4.023868915290438,3.393182737015446,3.461878548151088,3.461878548151088,3.9654521971764276,4.509134462005469,3.8576073788952363,4.125009925515736,4.125009925515736,3.7280513364917653,3.8757120470553166,4.056482442352428
336,3.6346902834418016,3.4196789365082774,2.055490604795855,3.192770689596834,2.802020752605066,2.6082335488193484,2.6147908067752477,2.6147908067752477,3.2935618046524944,3.2935618046524944,2.818665244840873,2.818665244840873,2.818665244840873,2.818665244840873,2.818665244840873,3.473706899724646,3.104690935657145,2.728480576208807,2.5113081039867895,3.3640798533584526,2.877314106353329,3.1809696041273425,3.3050663294118046,2.768855912888712,2.760555530057779,2.760555530057779,2.9668028259002583,2.9668028259002583,3.4048248057767614,3.6448203821850003,3.6448203821850003,3.547893984970598,3.431722494849643,3.9496133098471984,3.9496133098471984,3.6949977821203297,3.6949977821203297,4.051368470025801,4.051368470025801,3.4268236172514452,3.4992171629990327,3.4992171629990327,3.9929520192166046,4.545640863196896,3.8826326302269774,4.1584690169191925,4.1584690169191925,3.7684151747650083,3.9007009106809796,4.083986659452
337,3.6683125344914673,3.4516966107918017,2.0906428609116787,3.225534081029206,2.850031490809313,2.643969700127161,2.6411685461252277,2.6411685461252277,3.3263384855709557,3.3263384855709557,2.8536166298859547,2.8536166298859547,2.8536166298859547,2.8536166298859547,2.8536166298859547,3.5126787762230167,3.1534051239591028,2.752962972379959,2.544684458329183,3.3978567878074366,2.9253249352795114,3.2190921087174535,3.3392856052112085,2.8038004569952886,2.7955090890862255,2.7955090890862255,3.0072931706116255,3.0072931706116255,3.434713002285354,3.6784387073975626,3.6784387073975626,3.580816461259378,3.46341574925547,3.977119793160227,3.977119793160227,3.7353583073513206,3.7353583073513206,4.078872448451225,4.078872448451225,3.460472877033517,3.5381889332224303,3.5381889332224303,4.020451507698474,4.576309909763828,3.907621492719069,4.191921503191073,4.191921503191073,3.808783223708845,3.925690817746369,4.130014156813505
338,3.7019823258582942,3.48620121695785,2.133203238021663,3.2583026711403886,2.898042167067337,2.6651904157089863,2.665728048170175,2.665728048170175,3.3605587369031498,3.3605587369031498,2.8885938821659063,2.8885938821659063,2.8885938821659063,2.8885938821659063,2.8885938821659063,3.551650618568168,3.1861244797648105,2.798789704738441,2.578063866768435,3.4295509213875772,2.9695726182318647,3.2518742891380437,3.3735102839433964,2.838751825345895,2.830460492515421,2.830460492515421,3.047808410016293,3.047808410016293,3.464606529950799,3.712107104881672,3.712107104881672,3.6137371022875966,3.502386144185599,4.004619251740665,4.004619251740665,3.7757245167778013,3.7757245167778013,4.124903000685471,4.124903000685471,3.4978120088362177,3.577160668279867,3.577160668279867,4.047953875890179,4.607991079957577,3.9326150652760803,4.2254075597742125,4.2254075597742125,3.849147075517605,3.953195439883256,4.163470673394733
339,3.742343210164899,3.525173101530008,2.1612093368895784,3.2910712160169884,2.946052779997441,2.6865476347655433,2.692299494209302,2.692299494209302,3.397929888959254,3.397929888959254,2.9323537774420854,2.9323537774420854,2.9323537774420854,2.9323537774420854,2.9323537774420854,3.5845733853205046,3.2189004071185154,2.8337221707642004,2.6137785541970024,3.4612399671707132,3.010931448018156,3.284642722719395,3.4117146043602125,2.873727164190613,2.865434691538364,2.865434691538364,3.0891709887577985,3.0891709887577985,3.503578433479581,3.7524674075332025,3.7524674075332025,3.646690836756009,3.5413580290848268,4.032118764646225,4.032118764646225,3.816094387047795,3.816094387047795,4.158361675845102,4.158361675845102,3.536783811379604,3.6155698600038297,3.6155698600038297,4.075458319257295,4.639665199889633,3.9601202655413323,4.259024451324994,4.259024451324994,3.875570553515095,3.9807020558317223,4.196923134130014
340,3.782710889152771,3.56414495197633,2.192597562045476,3.3238488000594333,2.9902976842030795,2.707913312743453,2.721210164198202,2.721210164198202,3.432443267946639,3.432443267946639,2.976144148345,2.976144148345,2.976144148345,2.976144148345,2.976144148345,3.6175260191173093,3.2516692394791358,2.868673740149481,2.640150113431112,3.500210829684395,3.052276945827476,3.317419934415517,3.4490420907498454,2.917478481027294,2.9091809628962633,2.9091809628962633,3.145489567738455,3.145489567738455,3.5425503030583743,3.792833933630358,3.792833933630358,3.6851511684846274,3.574282055612581,4.059621286771735,4.059621286771735,3.8564579732615782,3.8564579732615782,4.191814177957431,4.191814177957431,3.575755579043377,3.6539759212246943,3.6539759212246943,4.10366125390131,4.671364130809811,3.98762013724663,4.303980917428843,4.303980917428843,3.901955635797465,4.008201538249631,4.230408720920987
341,3.8230785629043056,3.5970646349801703,2.2238692526475896,3.3580680771385722,3.0345517507929958,2.729275568099026,2.7457429681470975,2.7457429681470975,3.466946864604643,3.466946864604643,3.0166347861797345,3.0166347861797345,3.0166347861797345,3.0166347861797345,3.0166347861797345,3.651150950461763,3.2844380283934633,2.9036476075148197,2.664681358858636,3.5391827311406523,3.108499592016202,3.351639107542457,3.478760583129656,2.9612645597553113,2.952963642614078,2.952963642614078,3.1835644758012984,3.1835644758012984,3.575474024703957,3.8249523238262606,3.8249523238262606,3.7255118887360466,3.607196900118522,4.087125387584668,4.087125387584668,3.882890167298894,3.882890167298894,4.225300347517673,4.225300347517673,3.614165238762811,3.6924343048791526,3.6924343048791526,4.1496785966858685,4.7109619133748355,4.015119620073824,4.348955811456325,4.348955811456325,3.9283412981292893,4.035701074552217,4.26402439938764
342,3.8608217912728375,3.6300182749615244,2.253298818733678,3.3922912722967493,3.09076606850489,2.750634471527187,2.7702214208531917,2.7702214208531917,3.505917328860613,3.505917328860613,3.057146893303068,3.057146893303068,3.057146893303068,3.057146893303068,3.057146893303068,3.684825792360442,3.3172111195039857,2.947413255109131,2.691248895613268,3.572107322186218,3.1337418046930634,3.385858363427645,3.51773242434908,3.005511632523696,2.997211850608679,2.997211850608679,3.2089005867505938,3.2089005867505938,3.6083946441034884,3.8613096680649166,3.8613096680649166,3.765878314903513,3.6401500890248926,4.133146739694338,4.133146739694338,3.9092751767562204,3.9092751767562204,4.258915680740258,4.258915680740258,3.647791159809842,3.732794794073036,3.732794794073036,4.183131287146067,4.730579274497442,4.0426204117256495,4.394740897774047,4.394740897774047,3.961607227496081,4.063202327389487,4.288539990765474
