cfd-a,cfd-a.1,sim-a,sim-a.1,cfd-b,cfd-b.1,sim-b,sim-b.1,cfd-c,cfd-c.1,sim-c,sim-c.1,cfd-d,cfd-d.1,sim-d,sim-d.1,cfd-e,cfd-e.1,sim-e,sim-e.1
1.33572,0.04805548387096774,1.33572,0.0849,2.79589,0.0218,2.79589,0.02669,,,,,1.38608,0.11405875,1.38608,0.12479,1.41834,0.19898354838709678,1.41834,0.16469
1.33661,0.04805483870967742,1.33661,0.0849,2.79644,0.021818095238095237,2.79644,0.02669,,,,,1.38697,0.114058125,1.38697,0.12479,1.41924,0.19898967741935483,1.41924,0.1647
1.3375,0.048054193548387095,1.3375,0.0849,2.79833,0.021836190476190474,2.79833,0.02669,,,,,1.38787,0.1140575,1.38787,0.1248,1.42014,0.1989958064516129,1.42014,0.1647
1.33839,0.04805354838709677,1.33839,0.0849,2.80022,0.021854285714285715,2.80022,0.02669,,,,,1.38876,0.114056875,1.38876,0.1248,1.42104,0.19900193548387096,1.42104,0.1647
1.33928,0.04805290322580645,1.33928,0.0849,2.80212,0.021872380952380952,2.80212,0.02669,,,,,1.38966,0.11405625,1.38966,0.1248,1.42193,0.19900806451612904,1.42193,0.16471
1.34017,0.04805225806451613,1.34017,0.0849,2.80401,0.02189047619047619,2.80401,0.02669,,,,,1.39055,0.114055625,1.39055,0.1248,1.42283,0.1990141935483871,1.42283,0.16471
1.34106,0.04805161290322581,1.34106,0.0849,2.8059,0.021908571428571427,2.8059,0.02669,,,,,1.39145,0.114055,1.39145,0.1248,1.42373,0.19902032258064517,1.42373,0.16472
1.34196,0.048050967741935485,1.34196,0.0849,2.8078,0.021926666666666667,2.8078,0.02669,,,,,1.39234,0.114054375,1.39234,0.1248,1.42463,0.19902645161290322,1.42463,0.16472
1.34285,0.04805032258064516,1.34285,0.0849,2.80969,0.021944761904761904,2.80969,0.02669,,,,,1.39324,0.11405375,1.39324,0.12481,1.42553,0.1990325806451613,1.42553,0.16472
1.34374,0.048049677419354835,1.34374,0.0849,2.81158,0.02196285714285714,2.81158,0.02669,,,,,1.39414,0.114053125,1.39414,0.12481,1.42643,0.19903870967741935,1.42643,0.16473
1.34463,0.04804903225806451,1.34463,0.0849,2.81348,0.02198095238095238,2.81348,0.02669,,,,,1.39503,0.1140525,1.39503,0.12481,1.42733,0.19904483870967743,1.42733,0.16473
1.34552,0.04804838709677419,1.34552,0.0849,2.81537,0.02199904761904762,2.81537,0.02669,,,,,1.39593,0.114051875,1.39593,0.12481,1.42823,0.19905096774193548,1.42823,0.16473
1.34641,0.04804774193548387,1.34641,0.0849,2.81727,0.022017142857142857,2.81727,0.02669,,,,,1.39682,0.11405124999999999,1.39682,0.12481,1.42912,0.19905709677419356,1.42912,0.16474
1.3473,0.04804709677419355,1.3473,0.0849,2.81916,0.022035238095238094,2.81916,0.02669,,,,,1.39772,0.114050625,1.39772,0.12481,1.43002,0.1990632258064516,1.43002,0.16474
1.34819,0.048046451612903225,1.34819,0.0849,2.82105,0.02205333333333333,2.82105,0.02669,,,,,1.39805,0.11405,1.39805,0.12481500000000001,1.43092,0.1990693548387097,1.43092,0.16474
1.34908,0.0480458064516129,1.34908,0.0849,2.82295,0.02207142857142857,2.82295,0.02669,,,,,1.39861,0.1140496875,1.39861,0.12482,1.43182,0.19907548387096774,1.43182,0.16475
1.34998,0.04804516129032258,1.34998,0.0849,2.82484,0.02208952380952381,2.82484,0.02669,,,,,1.39951,0.114049375,1.39951,0.12482,1.43272,0.19908161290322582,1.43272,0.16475
1.35087,0.04804451612903226,1.35087,0.0849,2.82674,0.022107619047619046,2.82674,0.02669,,,,,1.40041,0.11404906249999999,1.40041,0.12482,1.43362,0.19908774193548387,1.43362,0.16476
1.35176,0.04804387096774194,1.35176,0.0849,2.82863,0.022125714285714283,2.82863,0.02669,,,,,1.4013,0.11404875,1.4013,0.12482,1.43452,0.19909387096774195,1.43452,0.16476
1.35265,0.04804322580645161,1.35265,0.0849,2.83053,0.022143809523809524,2.83053,0.02669,,,,,1.4022,0.1140484375,1.4022,0.12482,1.43502,0.1991,1.43502,0.16476
1.35354,0.04804258064516129,1.35354,0.0849,2.83242,0.02216190476190476,2.83242,0.02669,,,,,1.40309,0.114048125,1.40309,0.12482,1.43542,0.19910633333333333,1.43542,0.16476
1.35443,0.048041935483870965,1.35443,0.0849,2.83332,0.02218,2.83332,0.02669,,,,,1.40399,0.1140478125,1.40399,0.12483,1.43632,0.19911266666666666,1.43632,0.16477
1.35532,0.04804129032258064,1.35532,0.0849,2.83432,0.0221985,2.83432,0.02669,,,,,1.40489,0.1140475,1.40489,0.12483,1.43722,0.199119,1.43722,0.16477
1.35622,0.04804064516129032,1.35622,0.0849,2.83621,0.022216999999999997,2.83621,0.02669,,,,,1.40578,0.1140471875,1.40578,0.12483,1.43812,0.19912533333333332,1.43812,0.16477
1.3565,0.04804,1.3565,0.0849,2.83811,0.0222355,2.83811,0.02669,,,,,1.40668,0.114046875,1.40668,0.12483,1.43902,0.19913166666666665,1.43902,0.16478
1.35711,0.048039090909090906,1.35711,0.0849,2.84,0.022254,2.84,0.02669,,,,,1.40758,0.1140465625,1.40758,0.12483,1.43992,0.199138,1.43992,0.16478
1.358,0.04803818181818182,1.358,0.0849,2.8419,0.0222725,2.8419,0.02669,,,,,1.40847,0.11404625,1.40847,0.12483,1.44082,0.19914433333333334,1.44082,0.16478
1.35889,0.04803727272727273,1.35889,0.0849,2.84379,0.022291,2.84379,0.02669,,,,,1.40937,0.1140459375,1.40937,0.12483,1.44172,0.19915066666666667,1.44172,0.16479
1.35978,0.048036363636363634,1.35978,0.0849,2.84569,0.0223095,2.84569,0.02669,,,,,1.41027,0.114045625,1.41027,0.12484,1.44262,0.199157,1.44262,0.16479
1.36068,0.04803545454545455,1.36068,0.0849,2.84758,0.022328,2.84758,0.02669,,,,,1.41116,0.1140453125,1.41116,0.12484,1.44352,0.19916333333333333,1.44352,0.1648
1.36157,0.048034545454545455,1.36157,0.0849,2.84948,0.0223465,2.84948,0.02669,,,,,1.41206,0.11404500000000001,1.41206,0.12484,1.44442,0.19916966666666666,1.44442,0.1648
1.36246,0.04803363636363636,1.36246,0.0849,2.85137,0.022365,2.85137,0.02669,,,,,1.41296,0.1140446875,1.41296,0.12484,1.44532,0.199176,1.44532,0.1648
1.36335,0.04803272727272727,1.36335,0.0849,2.85327,0.0223835,2.85327,0.02669,,,,,1.41385,0.114044375,1.41385,0.12484,1.44622,0.19918233333333332,1.44622,0.16481
1.36425,0.04803181818181818,1.36425,0.0849,2.85516,0.022402,2.85516,0.02669,,,,,1.41475,0.1140440625,1.41475,0.12484,1.44712,0.19918866666666665,1.44712,0.16481
1.36514,0.04803090909090909,1.36514,0.0849,2.85706,0.0224205,2.85706,0.02669,,,,,1.41565,0.11404375,1.41565,0.12485,1.44802,0.199195,1.44802,0.16481
1.36603,0.048029999999999996,1.36603,0.0849,2.85895,0.022439,2.85895,0.02669,,,,,1.41654,0.1140434375,1.41654,0.12485,1.44892,0.19920133333333334,1.44892,0.16482
1.36692,0.04802909090909091,1.36692,0.0849,2.86085,0.0224575,2.86085,0.02669,,,,,1.41744,0.114043125,1.41744,0.12485,1.44982,0.19920766666666667,1.44982,0.16482
1.36782,0.04802818181818182,1.36782,0.0849,2.86275,0.022476,2.86275,0.02669,,,,,1.41834,0.11404281250000001,1.41834,0.12485,1.45072,0.199214,1.45072,0.16482
1.36871,0.048027272727272724,1.36871,0.0849,2.86464,0.0224945,2.86464,0.02669,,,,,1.41924,0.1140425,1.41924,0.12485,1.45162,0.19922033333333333,1.45162,0.16483
1.3696,0.04802636363636364,1.3696,0.0849,2.86654,0.022513000000000002,2.86654,0.02669,,,,,1.42013,0.1140421875,1.42013,0.12485,1.45252,0.19922666666666666,1.45252,0.16483
1.37049,0.048025454545454545,1.37049,0.0849,2.86843,0.0225315,2.86843,0.02669,,,,,1.42103,0.114041875,1.42103,0.12486,1.45342,0.199233,1.45342,0.16484
1.37139,0.04802454545454545,1.37139,0.0849,2.87009,0.02255,2.87009,0.02669,,,,,1.42193,0.1140415625,1.42193,0.12486,1.45432,0.19923933333333332,1.45432,0.16484
1.37228,0.04802363636363636,1.37228,0.0849,2.87033,0.022568095238095238,2.87033,0.02669,,,,,1.42283,0.11404125,1.42283,0.12486,1.45522,0.19924566666666665,1.45522,0.16484
1.37317,0.04802272727272727,1.37317,0.0849,2.87223,0.022586190476190475,2.87223,0.02669,,,,,1.42372,0.11404093750000001,1.42372,0.12486,1.45612,0.19925199999999998,1.45612,0.16485
1.37407,0.04802181818181818,1.37407,0.0849,2.87412,0.022604285714285716,2.87412,0.02669,,,,,1.42462,0.114040625,1.42462,0.12486,1.45702,0.19925833333333332,1.45702,0.16485
1.37496,0.048020909090909086,1.37496,0.0849,2.87602,0.022622380952380953,2.87602,0.02669,,,,,1.42552,0.1140403125,1.42552,0.12486,1.45792,0.19926466666666667,1.45792,0.16485
1.37585,0.04802,1.37585,0.0849,2.87791,0.02264047619047619,2.87791,0.02669,,,,,1.42628,0.11404,1.42628,0.124865,1.45882,0.199271,1.45882,0.16486
1.37675,0.04801909090909091,1.37675,0.0849,2.87981,0.022658571428571427,2.87981,0.02669,,,,,1.42642,0.11404088235294117,1.42642,0.12487,1.45972,0.19927733333333333,1.45972,0.16486
1.37764,0.048018181818181814,1.37764,0.0849,2.88171,0.022676666666666668,2.88171,0.02669,,,,,1.42731,0.11404176470588236,1.42731,0.12487,1.46062,0.19928366666666666,1.46062,0.16486
1.37853,0.04801727272727273,1.37853,0.0849,2.8836,0.022694761904761905,2.8836,0.02669,,,,,1.42821,0.11404264705882353,1.42821,0.12487,1.4615,0.19929,1.4615,0.16486499999999998
1.37943,0.048016363636363635,1.37943,0.0849,2.8855,0.022712857142857142,2.8855,0.02669,,,,,1.42911,0.11404352941176471,1.42911,0.12487,1.46153,0.19929612903225805,1.46153,0.16487
1.38032,0.04801545454545454,1.38032,0.0849,2.8874,0.02273095238095238,2.8874,0.02669,,,,,1.43001,0.11404441176470588,1.43001,0.12487,1.46243,0.19930225806451612,1.46243,0.16487
1.38121,0.04801454545454545,1.38121,0.0849,2.88929,0.02274904761904762,2.88929,0.02669,,,,,1.43091,0.11404529411764706,1.43091,0.12487,1.46333,0.19930838709677418,1.46333,0.16488
1.38211,0.04801363636363636,1.38211,0.0849,2.89119,0.022767142857142857,2.89119,0.02669,,,,,1.4318,0.11404617647058823,1.4318,0.12488,1.46423,0.19931451612903225,1.46423,0.16488
1.383,0.04801272727272727,1.383,0.0849,2.89309,0.022785238095238095,2.89309,0.02669,,,,,1.4327,0.11404705882352942,1.4327,0.12488,1.46513,0.1993206451612903,1.46513,0.16488
1.3839,0.048011818181818176,1.3839,0.0849,2.89498,0.02280333333333333,2.89498,0.02669,,,,,1.4336,0.11404794117647059,1.4336,0.12488,1.46603,0.19932677419354838,1.46603,0.16489
1.38479,0.04801090909090909,1.38479,0.0849,2.89688,0.022821428571428572,2.89688,0.02669,,,,,1.4345,0.11404882352941177,1.4345,0.12488,1.46693,0.19933290322580643,1.46693,0.16489
1.38524,0.04801,1.38524,0.0849,2.89878,0.02283952380952381,2.89878,0.02669,,,,,1.4354,0.11404970588235294,1.4354,0.12488,1.46783,0.1993390322580645,1.46783,0.16489
1.38568,0.04801030303030303,1.38568,0.0849,2.90068,0.022857619047619047,2.90068,0.02669,,,,,1.4363,0.11405058823529413,1.4363,0.12488,1.46874,0.19934516129032256,1.46874,0.1649
1.38658,0.04801060606060606,1.38658,0.0849,2.90257,0.022875714285714284,2.90257,0.02669,,,,,1.43719,0.1140514705882353,1.43719,0.12489,1.46964,0.19935129032258064,1.46964,0.1649
1.38747,0.04801090909090909,1.38747,0.0849,2.90447,0.022893809523809525,2.90447,0.02669,,,,,1.43809,0.11405235294117648,1.43809,0.12489,1.47054,0.1993574193548387,1.47054,0.1649
1.38837,0.04801121212121212,1.38837,0.0849,2.90637,0.022911904761904762,2.90637,0.02669,,,,,1.43899,0.11405323529411765,1.43899,0.12489,1.47144,0.19936354838709677,1.47144,0.16491
1.38926,0.04801151515151515,1.38926,0.0849,2.90791,0.02293,2.90791,0.02669,,,,,1.43989,0.11405411764705883,1.43989,0.12489,1.47234,0.19936967741935482,1.47234,0.16491
1.39016,0.048011818181818176,1.39016,0.0849,2.90826,0.022947619047619047,2.90826,0.02669,,,,,1.44079,0.114055,1.44079,0.12489,1.47324,0.1993758064516129,1.47324,0.16491
1.39105,0.04801212121212121,1.39105,0.0849,2.91016,0.022965238095238094,2.91016,0.02669,,,,,1.44169,0.11405588235294117,1.44169,0.12489,1.47415,0.19938193548387095,1.47415,0.16492
1.39194,0.04801242424242424,1.39194,0.0849,2.91206,0.02298285714285714,2.91206,0.02669,,,,,1.44259,0.11405676470588236,1.44259,0.1249,1.47505,0.19938806451612903,1.47505,0.16492
1.39284,0.04801272727272727,1.39284,0.0849,2.91396,0.02300047619047619,2.91396,0.02669,,,,,1.44349,0.11405764705882353,1.44349,0.1249,1.47595,0.19939419354838708,1.47595,0.16493
1.39373,0.0480130303030303,1.39373,0.0849,2.91586,0.023018095238095237,2.91586,0.02669,,,,,1.44439,0.11405852941176471,1.44439,0.1249,1.47685,0.19940032258064516,1.47685,0.16493
1.39463,0.04801333333333333,1.39463,0.0849,2.91775,0.023035714285714284,2.91775,0.02669,,,,,1.44528,0.11405941176470588,1.44528,0.1249,1.47775,0.1994064516129032,1.47775,0.16493
1.39552,0.04801363636363636,1.39552,0.0849,2.91965,0.023053333333333332,2.91965,0.02669,,,,,1.44618,0.11406029411764707,1.44618,0.1249,1.47866,0.1994125806451613,1.47866,0.16494
1.39642,0.048013939393939394,1.39642,0.0849,2.92155,0.02307095238095238,2.92155,0.02669,,,,,1.44708,0.11406117647058824,1.44708,0.1249,1.47956,0.19941870967741934,1.47956,0.16494
1.39731,0.048014242424242425,1.39731,0.0849,2.92345,0.023088571428571427,2.92345,0.02669,,,,,1.44798,0.11406205882352942,1.44798,0.12491,1.48046,0.19942483870967742,1.48046,0.16494
1.39821,0.048014545454545456,1.39821,0.0849,2.92534,0.023106190476190475,2.92534,0.02669,,,,,1.44888,0.11406294117647059,1.44888,0.12491,1.48136,0.19943096774193547,1.48136,0.16495
1.3991,0.04801484848484849,1.3991,0.0849,2.92724,0.023123809523809526,2.92724,0.02669,,,,,1.44978,0.11406382352941177,1.44978,0.12491,1.48227,0.19943709677419355,1.48227,0.16495
1.4,0.04801515151515151,1.4,0.0849,2.92914,0.023141428571428573,2.92914,0.02669,,,,,1.45068,0.11406470588235294,1.45068,0.12491,1.48317,0.1994432258064516,1.48317,0.16495
1.40089,0.04801545454545454,1.40089,0.0849,2.93104,0.02315904761904762,2.93104,0.02669,,,,,1.45158,0.11406558823529413,1.45158,0.12491,1.48407,0.19944935483870968,1.48407,0.16496
1.40179,0.04801575757575757,1.40179,0.0849,2.93294,0.02317666666666667,2.93294,0.02669,,,,,1.45248,0.1140664705882353,1.45248,0.12492,1.48497,0.19945548387096773,1.48497,0.16496
1.40268,0.048016060606060604,1.40268,0.0849,2.93484,0.023194285714285716,2.93484,0.02669,,,,,1.45338,0.11406735294117648,1.45338,0.12492,1.48587,0.1994616129032258,1.48587,0.16496
1.40358,0.048016363636363635,1.40358,0.08491,2.93673,0.023211904761904763,2.93673,0.02669,,,,,1.45428,0.11406823529411765,1.45428,0.12492,1.48678,0.19946774193548386,1.48678,0.16497
1.40447,0.048016666666666666,1.40447,0.08491,2.93863,0.02322952380952381,2.93863,0.02669,,,,,1.45518,0.11406911764705883,1.45518,0.12492,1.48768,0.19947387096774194,1.48768,0.16497
1.40537,0.0480169696969697,1.40537,0.08491,2.94053,0.02324714285714286,2.94053,0.02669,,,,,1.45572,0.11407,1.45572,0.12492,1.4884,0.19948,1.4884,0.16497499999999998
1.40626,0.04801727272727273,1.40626,0.08491,2.94243,0.023264761904761906,2.94243,0.02669,,,,,1.45608,0.11407114285714286,1.45608,0.12492,1.48858,0.1994864516129032,1.48858,0.16498
1.40716,0.04801757575757576,1.40716,0.08491,2.94433,0.023282380952380954,2.94433,0.02669,,,,,1.45698,0.11407228571428572,1.45698,0.12492,1.48949,0.19949290322580646,1.48949,0.16498
1.40806,0.04801787878787879,1.40806,0.08491,2.9447,0.0233,2.9447,0.02669,,,,,1.45788,0.11407342857142858,1.45788,0.12493,1.49039,0.19949935483870967,1.49039,0.16498
1.40895,0.04801818181818182,1.40895,0.08491,2.94623,0.02331842105263158,2.94623,0.02669,,,,,1.45878,0.11407457142857143,1.45878,0.12493,1.49129,0.1995058064516129,1.49129,0.16499
1.40985,0.048018484848484845,1.40985,0.08491,2.94813,0.02333684210526316,2.94813,0.02669,,,,,1.45968,0.1140757142857143,1.45968,0.12493,1.49219,0.1995122580645161,1.49219,0.16499
1.41074,0.048018787878787876,1.41074,0.08491,2.95002,0.023355263157894737,2.95002,0.02669,,,,,1.46058,0.11407685714285715,1.46058,0.12493,1.4931,0.19951870967741936,1.4931,0.16499
1.41164,0.04801909090909091,1.41164,0.08491,2.95192,0.023373684210526317,2.95192,0.02669,,,,,1.46148,0.114078,1.46148,0.12493,1.494,0.19952516129032258,1.494,0.165
1.41253,0.04801939393939394,1.41253,0.08491,2.95382,0.023392105263157895,2.95382,0.02669,,,,,1.46238,0.11407914285714287,1.46238,0.12493,1.4949,0.1995316129032258,1.4949,0.165
1.41343,0.04801969696969697,1.41343,0.08491,2.95572,0.023410526315789475,2.95572,0.02669,,,,,1.46328,0.11408028571428572,1.46328,0.12494,1.49581,0.19953806451612902,1.49581,0.165
1.41403,0.04802,1.41403,0.08491,2.95762,0.023428947368421053,2.95762,0.02669,,,,,1.46418,0.11408142857142857,1.46418,0.12494,1.49671,0.19954451612903226,1.49671,0.16501
1.41433,0.048021176470588234,1.41433,0.08491,2.95952,0.023447368421052633,2.95952,0.02669,,,,,1.46508,0.11408257142857144,1.46508,0.12494,1.49761,0.19955096774193548,1.49761,0.16501
1.41522,0.04802235294117647,1.41522,0.08491,2.96142,0.02346578947368421,2.96142,0.02669,,,,,1.46598,0.11408371428571429,1.46598,0.12494,1.49852,0.1995574193548387,1.49852,0.16501
1.41612,0.04802352941176471,1.41612,0.08491,2.96332,0.02348421052631579,2.96332,0.02669,,,,,1.46688,0.11408485714285714,1.46688,0.12494,1.49942,0.19956387096774192,1.49942,0.16502
1.41702,0.04802470588235294,1.41702,0.08491,2.96522,0.02350263157894737,2.96522,0.02669,,,,,1.46778,0.114086,1.46778,0.12494,1.50032,0.19957032258064517,1.50032,0.16502
1.41791,0.048025882352941175,1.41791,0.08491,2.96712,0.02352105263157895,2.96712,0.02669,,,,,1.46868,0.11408714285714286,1.46868,0.12495,1.50123,0.19957677419354838,1.50123,0.16502
1.41881,0.04802705882352941,1.41881,0.08491,2.96902,0.023539473684210527,2.96902,0.02669,,,,,1.46958,0.11408828571428571,1.46958,0.12495,1.50213,0.1995832258064516,1.50213,0.16503
1.4197,0.04802823529411765,1.4197,0.08491,2.97092,0.023557894736842108,2.97092,0.02669,,,,,1.47048,0.11408942857142858,1.47048,0.12495,1.50303,0.19958967741935482,1.50303,0.16503
1.4206,0.04802941176470588,1.4206,0.08491,2.97282,0.023576315789473685,2.97282,0.02669,,,,,1.47138,0.11409057142857143,1.47138,0.12495,1.50394,0.19959612903225807,1.50394,0.16504
1.4215,0.04803058823529412,1.4215,0.08491,2.97472,0.023594736842105266,2.97472,0.02669,,,,,1.47228,0.1140917142857143,1.47228,0.12495,1.50484,0.1996025806451613,1.50484,0.16504
1.42239,0.04803176470588235,1.42239,0.08491,2.97661,0.023613157894736843,2.97661,0.02669,,,,,1.47318,0.11409285714285715,1.47318,0.12495,1.50575,0.1996090322580645,1.50575,0.16504
1.42329,0.04803294117647059,1.42329,0.08491,2.97851,0.023631578947368424,2.97851,0.02669,,,,,1.47408,0.114094,1.47408,0.12496,1.50665,0.19961548387096772,1.50665,0.16505
1.42419,0.048034117647058824,1.42419,0.08491,2.97944,0.02365,2.97944,0.02669,,,,,1.47499,0.11409514285714287,1.47499,0.12496,1.50755,0.19962193548387097,1.50755,0.16505
1.42508,0.04803529411764706,1.42508,0.08491,2.98041,0.023667894736842107,2.98041,0.02669,,,,,1.47589,0.11409628571428572,1.47589,0.12496,1.50846,0.1996283870967742,1.50846,0.16505
1.42598,0.04803647058823529,1.42598,0.08491,2.98231,0.023685789473684212,2.98231,0.02669,,,,,1.47679,0.11409742857142857,1.47679,0.12496,1.50936,0.1996348387096774,1.50936,0.16506
1.42688,0.04803764705882353,1.42688,0.08491,2.98421,0.023703684210526318,2.98421,0.02669,,,,,1.47769,0.11409857142857144,1.47769,0.12496,1.51026,0.19964129032258063,1.51026,0.16506
1.42778,0.048038823529411766,1.42778,0.08491,2.98611,0.023721578947368423,2.98611,0.02669,,,,,1.47859,0.11409971428571429,1.47859,0.12496,1.51117,0.19964774193548387,1.51117,0.16506
1.42867,0.04804,1.42867,0.08491,2.98801,0.023739473684210526,2.98801,0.02669,,,,,1.47949,0.11410085714285714,1.47949,0.12497,1.51207,0.1996541935483871,1.51207,0.16507
1.42957,0.04804117647058823,1.42957,0.08491,2.98991,0.02375736842105263,2.98991,0.02669,,,,,1.48039,0.11410200000000001,1.48039,0.12497,1.51298,0.1996606451612903,1.51298,0.16507
1.43047,0.04804235294117647,1.43047,0.08491,2.99182,0.023775263157894737,2.99182,0.02669,,,,,1.48129,0.11410314285714286,1.48129,0.12497,1.51388,0.19966709677419353,1.51388,0.16507
1.43136,0.04804352941176471,1.43136,0.08491,2.99372,0.023793157894736842,2.99372,0.02669,,,,,1.4822,0.11410428571428571,1.4822,0.12497,1.51479,0.19967354838709678,1.51479,0.16508
1.43226,0.04804470588235294,1.43226,0.08491,2.99562,0.023811052631578948,2.99562,0.02669,,,,,1.4831,0.11410542857142858,1.4831,0.12497,1.51548,0.19968,1.51548,0.16508
1.43316,0.048045882352941174,1.43316,0.08491,2.99752,0.023828947368421054,2.99752,0.02669,,,,,1.484,0.11410657142857143,1.484,0.12497,1.51569,0.1996865625,1.51569,0.16508
1.43406,0.04804705882352941,1.43406,0.08491,2.99942,0.02384684210526316,2.99942,0.02669,,,,,1.4849,0.11410771428571428,1.4849,0.12498,1.51659,0.199693125,1.51659,0.16509
1.43495,0.04804823529411765,1.43495,0.08491,,,,,,,,,1.4858,0.11410885714285715,1.4858,0.12498,1.5175,0.1996996875,1.5175,0.16509
1.43585,0.04804941176470588,1.43585,0.08491,,,,,,,,,1.48581,0.11411,1.48581,0.12498,1.5184,0.19970625,1.5184,0.16509
1.43675,0.048050588235294116,1.43675,0.08491,,,,,,,,,1.4867,0.1141114705882353,1.4867,0.12498,1.51931,0.1997128125,1.51931,0.1651
1.43765,0.04805176470588235,1.43765,0.08491,,,,,,,,,1.48761,0.1141129411764706,1.48761,0.12498,1.52021,0.199719375,1.52021,0.1651
1.43855,0.04805294117647059,1.43855,0.08491,,,,,,,,,1.48851,0.11411441176470588,1.48851,0.12498,1.52112,0.1997259375,1.52112,0.1651
1.43944,0.048054117647058824,1.43944,0.08491,,,,,,,,,1.48941,0.11411588235294118,1.48941,0.12498,1.52202,0.1997325,1.52202,0.16511
1.44034,0.04805529411764706,1.44034,0.08491,,,,,,,,,1.49031,0.11411735294117648,1.49031,0.12499,1.52293,0.1997390625,1.52293,0.16511
1.44124,0.04805647058823529,1.44124,0.08491,,,,,,,,,1.49121,0.11411882352941177,1.49121,0.12499,1.52383,0.199745625,1.52383,0.16511
1.44214,0.04805764705882353,1.44214,0.08491,,,,,,,,,1.49212,0.11412029411764706,1.49212,0.12499,1.52474,0.1997521875,1.52474,0.16512
1.44303,0.048058823529411765,1.44303,0.08491,,,,,,,,,1.49302,0.11412176470588235,1.49302,0.12499,1.52564,0.19975875,1.52564,0.16512
1.44355,0.04806,1.44355,0.08491,,,,,,,,,1.49392,0.11412323529411765,1.49392,0.12499,1.52655,0.19976531250000001,1.52655,0.16512
1.44393,0.04806151515151515,1.44393,0.08491,,,,,,,,,1.49482,0.11412470588235295,1.49482,0.12499,1.52745,0.19977187500000002,1.52745,0.16513
1.44483,0.0480630303030303,1.44483,0.08491,,,,,,,,,1.49572,0.11412617647058823,1.49572,0.125,1.52836,0.19977843750000002,1.52836,0.16513
1.44573,0.04806454545454545,1.44573,0.08491,,,,,,,,,1.49663,0.11412764705882353,1.49663,0.125,1.52926,0.199785,1.52926,0.16513
1.44663,0.048066060606060605,1.44663,0.08491,,,,,,,,,1.49753,0.11412911764705883,1.49753,0.125,1.53017,0.1997915625,1.53017,0.16514
1.44753,0.04806757575757575,1.44753,0.08491,,,,,,,,,1.49843,0.11413058823529412,1.49843,0.125,1.53107,0.199798125,1.53107,0.16514
1.44842,0.04806909090909091,1.44842,0.08491,,,,,,,,,1.49933,0.1141320588235294,1.49933,0.125,1.53198,0.1998046875,1.53198,0.16514
1.44932,0.04807060606060606,1.44932,0.08491,,,,,,,,,1.50024,0.1141335294117647,1.50024,0.125,1.53288,0.19981125,1.53288,0.16515
1.45022,0.04807212121212121,1.45022,0.08491,,,,,,,,,1.50114,0.114135,1.50114,0.12501,1.53379,0.1998178125,1.53379,0.16515
1.45112,0.04807363636363636,1.45112,0.08491,,,,,,,,,1.50204,0.1141364705882353,1.50204,0.12501,1.53469,0.199824375,1.53469,0.16516
1.45202,0.048075151515151515,1.45202,0.08491,,,,,,,,,1.50294,0.1141379411764706,1.50294,0.12501,1.5356,0.1998309375,1.5356,0.16516
1.45292,0.04807666666666666,1.45292,0.08491,,,,,,,,,1.50385,0.11413941176470588,1.50385,0.12501,1.53651,0.1998375,1.53651,0.16516
1.45382,0.04807818181818182,1.45382,0.08491,,,,,,,,,1.50475,0.11414088235294118,1.50475,0.12501,1.53741,0.1998440625,1.53741,0.16517
1.45472,0.04807969696969697,1.45472,0.08491,,,,,,,,,1.50565,0.11414235294117647,1.50565,0.12501,1.53832,0.199850625,1.53832,0.16517
1.45561,0.04808121212121212,1.45561,0.08491,,,,,,,,,1.50656,0.11414382352941177,1.50656,0.12502,1.53922,0.1998571875,1.53922,0.16517
1.45651,0.04808272727272727,1.45651,0.08491,,,,,,,,,1.50746,0.11414529411764705,1.50746,0.12502,1.54013,0.19986375,1.54013,0.16518
1.45741,0.048084242424242425,1.45741,0.08491,,,,,,,,,1.50836,0.11414676470588235,1.50836,0.12502,1.54103,0.1998703125,1.54103,0.16518
1.45831,0.04808575757575757,1.45831,0.08492,,,,,,,,,1.50927,0.11414823529411765,1.50927,0.12502,1.54194,0.199876875,1.54194,0.16518
1.45921,0.04808727272727273,1.45921,0.08492,,,,,,,,,1.51017,0.11414970588235294,1.51017,0.12502,1.54285,0.1998834375,1.54285,0.16519
1.46011,0.04808878787878788,1.46011,0.08492,,,,,,,,,1.51107,0.11415117647058823,1.51107,0.12502,1.54309,0.19989,1.54309,0.16519
1.46101,0.04809030303030303,1.46101,0.08492,,,,,,,,,1.51198,0.11415264705882353,1.51198,0.12503,1.54375,0.19989700000000002,1.54375,0.16519
1.46191,0.04809181818181818,1.46191,0.08492,,,,,,,,,1.51288,0.11415411764705882,1.51288,0.12503,1.54466,0.199904,1.54466,0.16519
1.46281,0.048093333333333335,1.46281,0.08492,,,,,,,,,1.51378,0.11415558823529412,1.51378,0.12503,1.54556,0.199911,1.54556,0.1652
1.46371,0.04809484848484848,1.46371,0.08492,,,,,,,,,1.51469,0.1141570588235294,1.51469,0.12503,1.54647,0.199918,1.54647,0.1652
1.46461,0.04809636363636364,1.46461,0.08492,,,,,,,,,1.51559,0.1141585294117647,1.51559,0.12503,1.54738,0.19992500000000002,1.54738,0.1652
