X,Y,Z,
-0.231184,0.0488554,1.49395,
-0.231176,0.0489192,1.49396,
-0.231168,0.0489831,1.49397,
-0.23116,0.049047,1.49398,
-0.231128,0.0493088,1.49402,
-0.231088,0.0496372,1.49407,
-0.231048,0.0499657,1.49411,
-0.230999,0.0503529,1.49417,
-0.230953,0.0507073,1.49422,
-0.23091,0.0510361,1.49427,
-0.230866,0.051366,1.49432,
-0.230818,0.0517218,1.49437,
-0.230769,0.0520769,1.49442,
-0.230685,0.0526628,1.4945,
-0.23061,0.0531699,1.49458,
-0.230534,0.0536707,1.49465,
-0.230455,0.0541908,1.49473,
-0.23037,0.0547263,1.49481,
-0.230285,0.0552473,1.49488,
-0.230198,0.0557745,1.49496,
-0.230094,0.0563953,1.49505,
-0.22999,0.0570143,1.49514,
-0.22989,0.0575944,1.49522,
-0.229787,0.0581612,1.4953,
-0.229682,0.0587272,1.49539,
-0.229571,0.0592914,1.49547,
-0.229346,0.0603784,1.49564,
-0.229086,0.0615553,1.49583,
-0.228813,0.062732,1.49603,
-0.22854,0.0638557,1.49622,
-0.228358,0.0645822,1.49634,
-0.228172,0.0653121,1.49647,
-0.227984,0.0660496,1.49659,
-0.227677,0.0672487,1.49679,
-0.227458,0.0681091,1.49693,
-0.227239,0.0689717,1.49708,
-0.227017,0.0698396,1.49723,
-0.226756,0.0708373,1.49739,
-0.226489,0.0718224,1.49756,
-0.226165,0.0729654,1.49776,
-0.225842,0.0740563,1.49794,
-0.225526,0.0751106,1.49812,
-0.225224,0.0760889,1.49828,
-0.224892,0.077126,1.49846,
-0.224456,0.0784263,1.49868,
-0.224035,0.0796306,1.49889,
-0.223606,0.0808024,1.4991,
-0.223134,0.0820401,1.49933,
-0.222731,0.083058,1.49953,
-0.222324,0.08406,1.49973,
-0.22195,0.0849601,1.49991,
-0.221572,0.0858569,1.5001,
-0.22119,0.0867493,1.50028,
-0.220705,0.0878657,1.50049,
-0.220211,0.0889709,1.5007,
-0.219555,0.0903617,1.50097,
-0.21886,0.0917516,1.50124,
-0.218148,0.0931307,1.50152,
-0.217422,0.0945074,1.50179,
-0.216645,0.0959525,1.50208,
-0.215862,0.0973695,1.50236,
-0.215047,0.0987961,1.50264,
-0.21427,0.1001,1.5029,
-0.213481,0.101372,1.50316,
-0.212655,0.102651,1.50342,
-0.21141,0.104492,1.50382,
-0.210124,0.106314,1.50423,
-0.208748,0.108212,1.50466,
-0.207352,0.110105,1.50509,
-0.205874,0.112074,1.50553,
-0.204799,0.113468,1.50583,
-0.203977,0.114497,1.50606,
-0.203127,0.115512,1.50629,
-0.202276,0.116464,1.50651,
-0.201401,0.117408,1.50674,
-0.200111,0.118783,1.50706,
-0.198716,0.120263,1.5074,
-0.197309,0.121744,1.50773,
-0.195298,0.12381,1.50819,
-0.193256,0.125814,1.50865,
-0.191243,0.127685,1.50909,
-0.189177,0.12953,1.50952,
-0.186553,0.131815,1.51005,
-0.183861,0.134043,1.51055,
-0.181113,0.13619,1.51104,
-0.178198,0.13838,1.51156,
-0.174825,0.140834,1.51213,
-0.17191,0.142899,1.51259,
-0.169028,0.144872,1.51304,
-0.166532,0.146509,1.51341,
-0.164062,0.148071,1.51376,
-0.160556,0.150216,1.51426,
-0.157029,0.152333,1.51477,
-0.152653,0.154916,1.51537,
-0.148307,0.157373,1.51592,
-0.145938,0.15865,1.51621,
-0.141915,0.160712,1.51666,
-0.137931,0.162653,1.51708,
-0.133721,0.164632,1.51753,
-0.128918,0.166849,1.51806,
-0.12573,0.168286,1.51841,
-0.123285,0.169354,1.51868,
-0.120839,0.17039,1.51895,
-0.118413,0.17136,1.5192,
-0.11596,0.172291,1.51946,
-0.112271,0.173662,1.51983,
-0.108578,0.17502,1.5202,
-0.104883,0.17636,1.52056,
-0.101184,0.177685,1.52089,
-0.0954961,0.179682,1.52139,
-0.0911642,0.18113,1.52177,
-0.0868367,0.182486,1.52216,
-0.0818417,0.183952,1.5226,
-0.0768414,0.185363,1.52303,
-0.0716372,0.186788,1.52347,
-0.0667245,0.188082,1.52388,
-0.0618219,0.18932,1.52429,
-0.0569061,0.190505,1.5247,
-0.0521922,0.191589,1.52509,
-0.0474848,0.192598,1.52547,
-0.0425152,0.193614,1.52588,
-0.0370362,0.19473,1.5263,
-0.0321018,0.195718,1.52668,
-0.0271743,0.196684,1.52705,
-0.0222426,0.197632,1.52741,
-0.0173057,0.198561,1.52776,
-0.0117741,0.199555,1.52814,
-0.00623209,0.200497,1.5285,
-5.52021e-05,0.201506,1.52891,
0.0061288,0.20247,1.52933,
0.0126078,0.203415,1.52978,
0.0213717,0.204604,1.53038,
0.0259728,0.205196,1.53069,
0.0329494,0.206058,1.53117,
0.0397597,0.206861,1.53164,
0.0465216,0.207628,1.53212,
0.0532929,0.208364,1.5326,
0.0611661,0.209165,1.53316,
0.0690499,0.209902,1.53373,
0.07838,0.210683,1.53437,
0.0917071,0.21169,1.53527,
0.0991087,0.212227,1.53574,
0.106469,0.212758,1.53619,
0.113393,0.213251,1.53659,
0.120301,0.213741,1.53697,
0.127194,0.214231,1.53734,
0.134942,0.214768,1.53775,
0.142699,0.215273,1.53814,
0.150918,0.215754,1.53856,
0.159141,0.216172,1.53899,
0.16753,0.21654,1.53944,
0.17815,0.216948,1.54001,
0.188697,0.217317,1.54059,
0.199374,0.217677,1.54117,
0.210992,0.218059,1.54178,
0.222617,0.218421,1.54239,
0.234789,0.218762,1.54302,
0.247422,0.219064,1.54366,
0.260954,0.219349,1.54435,
0.274484,0.219609,1.54507,
0.288031,0.219849,1.54579,
0.301559,0.220072,1.54654,
0.318464,0.220283,1.54743,
0.327179,0.220359,1.54787,
0.335842,0.220421,1.54828,
0.344516,0.220483,1.54869,
0.355519,0.220554,1.54921,
0.366609,0.220606,1.54972,
0.378026,0.220626,1.55022,
0.389443,0.220605,1.55069,
0.401727,0.220545,1.55115,
0.414284,0.220465,1.55158,
0.426854,0.220388,1.55202,
0.439702,0.220326,1.55248,
0.452581,0.220293,1.55297,
0.471078,0.220261,1.55365,
0.480353,0.220228,1.55398,
0.49445,0.220159,1.55444,
0.508497,0.22004,1.55487,
0.522548,0.219945,1.55531,
0.542206,0.219814,1.55591,
0.561829,0.219646,1.55648,
0.579754,0.219455,1.55696,
0.597639,0.219251,1.55739,
0.615525,0.219055,1.5578,
0.632365,0.218881,1.55814,
0.643243,0.218776,1.55835,
0.654104,0.218681,1.55855,
0.664962,0.218598,1.55873,
0.67582,0.218526,1.5589,
0.686688,0.218464,1.55905,
0.700054,0.218396,1.55923,
0.71965,0.218302,1.5595,
0.742149,0.218199,1.55979,
0.763158,0.21811,1.56002,
0.781409,0.218043,1.5602,
0.799739,0.217986,1.56034,
0.820314,0.21793,1.56044,
0.840828,0.21789,1.56047,
0.86932,0.217866,1.56048,
0.893641,0.21787,1.56046,
0.917998,0.217876,1.56044,
0.94234,0.21786,1.56042,
0.96668,0.217847,1.56036,
0.992178,0.217879,1.56024,
1.01772,0.217954,1.56005,
1.05459,0.218103,1.55974,
1.09157,0.218292,1.55939,
1.13186,0.218535,1.55897,
1.16156,0.218724,1.55864,
1.19126,0.218909,1.55828,
1.22098,0.219099,1.55789,
1.25073,0.219304,1.55747,
1.28712,0.219577,1.55697,
1.32358,0.219854,1.5565,
1.36355,0.220155,1.556,
1.39903,0.220433,1.55557,
1.43449,0.220734,1.55513,
1.47243,0.221089,1.55463,
1.51037,0.22148,1.55409,
1.54833,0.221902,1.55353,
1.57724,0.222219,1.55312,
1.614,0.222577,1.55267,
1.64308,0.222822,1.55239,
1.66869,0.223041,1.55215,
1.69429,0.22327,1.55192,
1.73427,0.223632,1.55155,
1.76694,0.22393,1.55124,
1.79959,0.224233,1.55092,
1.83508,0.224563,1.55057,
1.88202,0.225001,1.55008,
1.92025,0.22536,1.54967,
1.95847,0.225715,1.54925,
1.9957,0.226052,1.54885,
2.03311,0.226378,1.5485,
2.07014,0.226693,1.54817,
2.10721,0.227012,1.54785,
2.14798,0.227365,1.54751,
2.18351,0.227679,1.54721,
2.21879,0.228004,1.5469,
2.25401,0.228329,1.54658,
2.28932,0.228641,1.54628,
2.32536,0.228941,1.54598,
2.34089,0.229067,1.54585,
2.35641,0.229193,1.54572,
2.37194,0.22932,1.5456,
2.38746,0.229447,1.54548,
2.40298,0.229576,1.54536,
2.41849,0.22971,1.54525,
2.44399,0.229943,1.54504,
2.48295,0.230312,1.54472,
2.5219,0.230689,1.54438,
2.56085,0.231073,1.54403,
2.59979,0.231465,1.54368,
2.62229,0.231693,1.54348,
2.63102,0.231781,1.5434,
2.63973,0.231869,1.54332,
2.64847,0.231957,1.54325,
2.6572,0.232044,1.54317,
2.66594,0.23213,1.5431,
2.67469,0.232215,1.54304,
2.68345,0.232297,1.54298,
2.71053,0.232548,1.54279,
2.73762,0.232793,1.54261,
2.77745,0.23315,1.54234,
2.81887,0.233529,1.54205,
2.8603,0.233911,1.54176,
2.90234,0.234297,1.54148,
2.94525,0.234683,1.54119,
2.97998,0.234989,1.54097,
3.01472,0.23529,1.54075,
3.04449,0.23555,1.54056,
3.07428,0.235822,1.54035,
3.10399,0.236107,1.54014,
3.12904,0.236353,1.53995,
3.15352,0.236591,1.53976,
3.18101,0.23685,1.53957,
3.2085,0.2371,1.53938,
3.23599,0.237342,1.53919,
3.2635,0.237579,1.53902,
3.29798,0.237874,1.53879,
3.33247,0.238169,1.53856,
3.36696,0.238463,1.53833,
3.40147,0.238755,1.5381,
3.43599,0.239041,1.53786,
3.4653,0.239279,1.53767,
3.49465,0.239517,1.53747,
3.52966,0.23981,1.53723,
3.5692,0.240153,1.53695,
3.60805,0.2405,1.53667,
3.64632,0.240849,1.5364,
3.6846,0.241193,1.53613,
3.72353,0.241537,1.53586,
3.76161,0.241865,1.5356,
3.80108,0.242196,1.53533,
3.84056,0.242521,1.53508,
3.88008,0.242844,1.53483,
3.91759,0.243152,1.53459,
3.95468,0.243459,1.53436,
3.99178,0.243764,1.53414,
4.02173,0.244007,1.53396,
4.03889,0.244145,1.53386,
4.05605,0.244284,1.53376,
4.09021,0.244559,1.53356,
4.1223,0.244821,1.53336,
4.15436,0.245089,1.53316,
4.18641,0.245363,1.53295,
4.21848,0.245641,1.53274,
4.25567,0.245971,1.53249,
4.2999,0.246374,1.5322,
4.34407,0.246777,1.53191,
4.37684,0.247074,1.53169,
4.40961,0.24737,1.53148,
4.44241,0.247666,1.53126,
4.47594,0.247961,1.53104,
4.49089,0.24809,1.53095,
4.52021,0.248335,1.53078,
4.54954,0.248574,1.5306,
4.57891,0.248811,1.53044,
4.59586,0.248947,1.53034,
4.62781,0.249203,1.53016,
4.64476,0.249339,1.53007,
4.68354,0.249652,1.52986,
4.70566,0.249833,1.52973,
4.72777,0.250013,1.52961,
4.74988,0.250194,1.52949,
4.78554,0.250487,1.52929,
4.80698,0.250662,1.52917,
4.82842,0.250838,1.52905,
4.84986,0.251014,1.52893,
4.87105,0.251188,1.52881,
4.89224,0.251362,1.52869,
4.91306,0.251533,1.52858,
4.93388,0.251703,1.52846,
4.95457,0.251873,1.52835,
4.97497,0.25204,1.52823,
4.99537,0.252206,1.52812,
5.01567,0.252372,1.52801,
5.0357,0.252536,1.5279,
5.05572,0.252699,1.52778,
5.07574,0.252863,1.52767,
5.09543,0.253023,1.52756,
5.11511,0.253183,1.52745,
5.13479,0.253344,1.52734,
5.15417,0.253501,1.52723,
5.17355,0.253659,1.52713,
5.19292,0.253816,1.52702,
5.21202,0.253971,1.52691,
5.23112,0.254125,1.52681,
5.25015,0.254279,1.5267,
5.269,0.254432,1.52659,
5.28784,0.254584,1.52649,
5.29491,0.254641,1.52645,
5.3135,0.254791,1.52635,
5.32056,0.254848,1.52631,
5.33909,0.254997,1.52621,
5.34372,0.255034,1.52618,
5.34604,0.255053,1.52617,
5.3472,0.255062,1.52616,
5.34734,0.255063,1.52616,
5.34742,0.255064,1.52616,
5.34745,0.255064,1.52616,
5.34747,0.255064,1.52616,
5.34748,0.255064,1.52616,
5.34748,0.255064,1.52616,
5.34748,0.255064,1.52616,
-0.214571,0.0316179,1.48785,
-0.214569,0.0317389,1.48785,
-0.214566,0.0318724,1.48785,
-0.214564,0.0320079,1.48785,
-0.214561,0.032146,1.48785,
-0.214559,0.0322847,1.48785,
-0.214556,0.0324255,1.48785,
-0.214554,0.0325674,1.48785,
-0.214551,0.0327104,1.48785,
-0.214547,0.0329088,1.48785,
-0.214543,0.0331074,1.48785,
-0.214539,0.033252,1.48785,
-0.214535,0.0333968,1.48785,
-0.214529,0.0335982,1.48785,
-0.214523,0.0337994,1.48785,
-0.214516,0.0340006,1.48785,
-0.214509,0.034214,1.48784,
-0.214501,0.0344307,1.48784,
-0.214494,0.0346442,1.48784,
-0.214486,0.0348576,1.48784,
-0.214478,0.0350711,1.48784,
-0.214474,0.0351784,1.48784,
-0.214472,0.0352321,1.48784,
-0.21447,0.0352858,1.48784,
-0.214467,0.0353679,1.48784,
-0.214463,0.035491,1.48784,
-0.214456,0.0356752,1.48784,
-0.214449,0.0358933,1.48784,
-0.214441,0.0361115,1.48784,
-0.214435,0.03633,1.48784,
-0.214428,0.036547,1.48784,
-0.214422,0.0367617,1.48783,
-0.214417,0.0369763,1.48783,
-0.214412,0.037191,1.48783,
-0.214407,0.0374058,1.48783,
-0.214403,0.0376446,1.48783,
-0.214399,0.0378822,1.48783,
-0.214395,0.0381197,1.48782,
-0.214392,0.0383571,1.48782,
-0.21439,0.0385946,1.48782,
-0.214387,0.0388324,1.48782,
-0.214385,0.0390927,1.48781,
-0.214382,0.0393521,1.48781,
-0.21438,0.0396114,1.48781,
-0.214378,0.0398707,1.48781,
-0.214375,0.0401302,1.4878,
-0.214372,0.0404115,1.4878,
-0.21437,0.0406923,1.4878,
-0.214366,0.0409729,1.48779,
-0.214363,0.0412534,1.48779,
-0.21436,0.041534,1.48778,
-0.214356,0.0418147,1.48778,
-0.214352,0.0420598,1.48778,
-0.214349,0.0423044,1.48777,
-0.214345,0.0425481,1.48777,
-0.214341,0.0427917,1.48776,
-0.214337,0.0430354,1.48776,
-0.214333,0.043279,1.48776,
-0.21433,0.0435227,1.48775,
-0.214328,0.0436445,1.48775,
-0.214326,0.0437293,1.48775,
-0.214324,0.0438559,1.48775,
-0.214321,0.0440249,1.48774,
-0.214318,0.044194,1.48774,
-0.214315,0.044363,1.48773,
-0.214312,0.0445321,1.48773,
-0.214309,0.0447005,1.48773,
-0.214302,0.045098,1.48772,
-0.214295,0.0454957,1.48771,
-0.214288,0.045833,1.4877,
-0.214281,0.0461704,1.48769,
-0.214272,0.0466121,1.48768,
-0.214264,0.0470518,1.48767,
-0.214255,0.0474938,1.48765,
-0.214246,0.0478814,1.48764,
-0.214238,0.048272,1.48763,
-0.214229,0.0486601,1.48762,
-0.214217,0.0492349,1.4876,
-0.214206,0.0497434,1.48758,
-0.214197,0.0501335,1.48757,
-0.214189,0.0504943,1.48756,
-0.21418,0.0508538,1.48755,
-0.214171,0.0512133,1.48753,
-0.214162,0.0515727,1.48752,
-0.214152,0.0519322,1.4875,
-0.214146,0.0521594,1.4875,
-0.214139,0.0523882,1.48749,
-0.214131,0.0526213,1.48748,
-0.214123,0.0528543,1.48747,
-0.214114,0.0530874,1.48746,
-0.214105,0.0533204,1.48745,
-0.214096,0.0535533,1.48745,
-0.214087,0.0537859,1.48744,
-0.214077,0.0540182,1.48743,
-0.214068,0.0542505,1.48742,
-0.214057,0.0544828,1.48741,
-0.214047,0.0547151,1.4874,
-0.214036,0.0549476,1.48739,
-0.214025,0.0551802,1.48738,
-0.214,0.0556999,1.48736,
-0.213972,0.0562212,1.48734,
-0.213942,0.0567419,1.48731,
-0.213902,0.0573999,1.48728,
-0.213858,0.0580577,1.48725,
-0.213811,0.0587126,1.48722,
-0.21376,0.0593736,1.48719,
-0.213706,0.0600329,1.48716,
-0.213638,0.0608002,1.48713,
-0.213551,0.0617287,1.48708,
-0.21347,0.0625457,1.48704,
-0.213384,0.0633616,1.487,
-0.213294,0.0641768,1.48696,
-0.213198,0.0649912,1.48692,
-0.213125,0.0655686,1.48689,
-0.213048,0.0661267,1.48686,
-0.212919,0.0670098,1.48681,
-0.212722,0.0682987,1.48674,
-0.212517,0.0695722,1.48667,
-0.212332,0.0706684,1.4866,
-0.212141,0.071755,1.48654,
-0.21192,0.0729578,1.48647,
-0.211697,0.0741258,1.4864,
-0.211467,0.0752912,1.48633,
-0.211228,0.0764539,1.48626,
-0.210962,0.0776737,1.48618,
-0.210743,0.0786142,1.48611,
-0.210508,0.0795684,1.48604,
-0.210271,0.0804787,1.48597,
-0.210021,0.0813858,1.48591,
-0.209761,0.0822846,1.48584,
-0.20949,0.0831818,1.48576,
-0.209143,0.0843019,1.48568,
-0.20875,0.085536,1.48558,
-0.208344,0.0867772,1.4855,
-0.20803,0.0877061,1.48543,
-0.207717,0.0886125,1.48538,
-0.207396,0.0895164,1.48532,
-0.207066,0.0904192,1.48527,
-0.206729,0.0913169,1.48522,
-0.206385,0.0922083,1.48516,
-0.205972,0.0932446,1.4851,
-0.205221,0.0950771,1.48497,
-0.20445,0.0969003,1.48485,
-0.203928,0.0980973,1.48478,
-0.203107,0.0998997,1.48466,
-0.202207,0.101766,1.48453,
-0.201288,0.103594,1.4844,
-0.200339,0.105396,1.48428,
-0.199183,0.107449,1.48414,
-0.197994,0.109426,1.48402,
-0.196686,0.111499,1.48389,
-0.195166,0.113809,1.48373,
-0.193681,0.115986,1.48357,
-0.192186,0.118117,1.48341,
-0.190667,0.120219,1.48326,
-0.189019,0.122399,1.48311,
-0.186936,0.124989,1.48292,
-0.184947,0.127307,1.48275,
-0.182959,0.129511,1.48259,
-0.180937,0.131685,1.48245,
-0.178877,0.133841,1.48231,
-0.176804,0.135949,1.48217,
-0.17509,0.137642,1.48205,
-0.173371,0.139293,1.48193,
-0.171205,0.141304,1.48178,
-0.168924,0.143347,1.4816,
-0.165726,0.146091,1.48136,
-0.162461,0.148751,1.48112,
-0.158589,0.151732,1.48082,
-0.154275,0.154841,1.4805,
-0.151098,0.156986,1.48031,
-0.146787,0.1597,1.4801,
-0.142466,0.162234,1.47993,
-0.137467,0.165025,1.47973,
-0.131814,0.168058,1.47953,
-0.126111,0.171003,1.47935,
-0.120364,0.173839,1.47919,
-0.114569,0.176517,1.47904,
-0.109648,0.178647,1.47892,
-0.10377,0.181039,1.47877,
-0.0985595,0.183033,1.47865,
-0.0933573,0.184927,1.47853,
-0.0881349,0.186766,1.47839,
-0.0828946,0.188557,1.47824,
-0.0786698,0.189961,1.47812,
-0.0745776,0.191281,1.47803,
-0.0704692,0.192577,1.47796,
-0.0658342,0.193993,1.47792,
-0.0615245,0.195256,1.47789,
-0.0575843,0.196363,1.47786,
-0.0536076,0.19743,1.47782,
-0.048393,0.19877,1.47777,
-0.0419225,0.20037,1.47775,
-0.035449,0.201904,1.47776,
-0.0277528,0.203642,1.47781,
-0.0200781,0.205302,1.47785,
-0.0124914,0.206852,1.47787,
-0.00792052,0.207731,1.47788,
-0.00332732,0.208563,1.47789,
0.00127541,0.20935,1.47789,
0.00588448,0.210099,1.4779,
0.0157656,0.211667,1.47792,
0.0261282,0.213246,1.47799,
0.0364186,0.214711,1.47814,
0.0438373,0.215681,1.47829,
0.0511999,0.216562,1.47844,
0.0594525,0.217541,1.47862,
0.0655325,0.218262,1.47874,
0.0715983,0.218974,1.47885,
0.0776658,0.219673,1.47895,
0.0837344,0.220358,1.47905,
0.089803,0.221021,1.47915,
0.0958742,0.221659,1.47926,
0.101948,0.222268,1.47938,
0.111046,0.22312,1.47957,
0.120129,0.223898,1.4798,
0.129993,0.224687,1.48008,
0.13983,0.225442,1.48034,
0.148363,0.22607,1.48057,
0.156877,0.22667,1.48079,
0.165391,0.227244,1.48102,
0.173899,0.227789,1.48124,
0.183223,0.228345,1.48152,
0.193664,0.228917,1.48188,
0.205292,0.229497,1.48229,
0.216939,0.23004,1.48272,
0.226969,0.230485,1.4831,
0.236986,0.230898,1.48349,
0.246694,0.231258,1.48388,
0.256393,0.231581,1.48427,
0.266724,0.231904,1.48469,
0.278589,0.23227,1.48519,
0.290441,0.232631,1.48569,
0.302293,0.232988,1.48618,
0.314123,0.233341,1.48669,
0.326231,0.233693,1.48722,
0.334914,0.233933,1.4876,
0.343594,0.234161,1.48799,
0.352274,0.234375,1.48838,
0.360954,0.234574,1.48876,
0.369631,0.234764,1.48915,
0.388134,0.235133,1.48997,
0.407217,0.235451,1.49079,
0.426338,0.235717,1.4916,
0.445483,0.235936,1.4924,
0.453377,0.236012,1.49272,
0.461298,0.236082,1.49304,
0.469236,0.236143,1.49333,
0.477114,0.236197,1.49361,
0.485006,0.236242,1.49386,
0.493927,0.236283,1.49414,
0.507809,0.236343,1.49459,
0.527501,0.236436,1.49526,
0.547134,0.236538,1.4959,
0.566721,0.236643,1.49648,
0.586323,0.236744,1.49701,
0.600024,0.236811,1.49734,
0.61371,0.236876,1.49766,
0.627394,0.236943,1.49797,
0.641078,0.237014,1.49828,
0.654762,0.237088,1.49859,
0.668464,0.237165,1.4989,
0.688245,0.237277,1.49932,
0.705733,0.237365,1.49968,
0.723235,0.237433,1.50001,
0.738579,0.237489,1.50028,
0.75392,0.237559,1.50054,
0.769312,0.237646,1.50081,
0.787354,0.237747,1.50113,
0.80542,0.23784,1.50143,
0.826417,0.237932,1.50175,
0.847077,0.238025,1.50201,
0.867585,0.238135,1.50219,
0.888155,0.238252,1.5023,
0.908725,0.238375,1.50232,
0.92935,0.2385,1.5023,
0.950889,0.23863,1.50223,
0.979393,0.238813,1.5021,
1.01238,0.239046,1.50192,
1.04302,0.239273,1.50176,
1.07361,0.239518,1.50157,
1.10424,0.239769,1.50136,
1.14015,0.240052,1.50106,
1.17039,0.240285,1.50077,
1.21283,0.240616,1.50029,
1.24918,0.24091,1.49985,
1.2856,0.241218,1.49943,
1.32326,0.241566,1.49899,
1.36044,0.24194,1.49854,
1.39237,0.242274,1.49815,
1.42431,0.242611,1.49778,
1.45873,0.24298,1.49738,
1.49315,0.243358,1.49694,
1.51562,0.243613,1.49666,
1.55533,0.244101,1.49616,
1.59186,0.244582,1.49573,
1.62838,0.245047,1.49533,
1.6497,0.245305,1.49511,
1.67107,0.245549,1.49491,
1.69243,0.245775,1.49472,
1.71384,0.245992,1.49455,
1.74607,0.246316,1.49428,
1.77834,0.246638,1.49401,
1.81416,0.246989,1.49371,
1.85003,0.247337,1.49343,
1.88105,0.247641,1.49316,
1.91208,0.247949,1.49288,
1.94301,0.248261,1.49258,
1.96587,0.248494,1.49235,
1.98873,0.248729,1.49211,
2.02995,0.249153,1.4917,
2.07474,0.249601,1.49129,
2.11549,0.249995,1.49093,
2.15626,0.250381,1.49058,
2.19176,0.250716,1.49028,
2.22702,0.251047,1.48998,
2.26232,0.251373,1.48969,
2.27781,0.251512,1.48956,
2.2933,0.251651,1.48944,
2.30881,0.251789,1.48931,
2.32433,0.251926,1.4892,
2.33985,0.252065,1.48908,
2.35537,0.252208,1.48897,
2.37089,0.252358,1.48886,
2.38639,0.252514,1.48874,
2.40191,0.252677,1.48861,
2.44086,0.253097,1.48829,
2.4798,0.253523,1.48795,
2.52178,0.253983,1.48759,
2.56376,0.254442,1.48722,
2.58665,0.254691,1.48702,
2.60953,0.254941,1.48682,
2.63242,0.255192,1.48663,
2.65534,0.255444,1.48646,
2.69774,0.255898,1.48614,
2.74393,0.256366,1.48581,
2.79018,0.256816,1.48549,
2.83234,0.257224,1.48519,
2.8745,0.257633,1.4849,
2.91667,0.258041,1.48462,
2.96116,0.258481,1.48431,
2.99299,0.258809,1.48409,
3.03018,0.2592,1.48382,
3.06196,0.25954,1.48358,
3.09914,0.259938,1.4833,
3.12581,0.26022,1.48309,
3.15248,0.260497,1.48289,
3.17915,0.260765,1.48269,
3.20584,0.261025,1.4825,
3.23552,0.261307,1.48229,
3.26519,0.261585,1.48209,
3.29487,0.26186,1.48189,
3.32966,0.262182,1.48165,
3.3653,0.262505,1.4814,
3.40153,0.262825,1.48116,
3.43493,0.263113,1.48093,
3.46635,0.26338,1.48072,
3.49778,0.263647,1.48051,
3.52921,0.263924,1.48029,
3.56421,0.264241,1.48005,
3.60365,0.264599,1.47977,
3.6431,0.264948,1.4795,
3.68256,0.265289,1.47923,
3.72203,0.265629,1.47897,
3.76151,0.265972,1.47871,
3.80098,0.266322,1.47844,
3.84045,0.266676,1.47817,
3.86228,0.266871,1.47802,
3.88413,0.267065,1.47788,
3.906,0.26726,1.47773,
3.94353,0.267591,1.47749,
3.98816,0.267975,1.47721,
4.03285,0.268346,1.47694,
4.07484,0.268686,1.47669,
4.10974,0.268969,1.47649,
4.13578,0.269185,1.47633,
4.17061,0.269481,1.47611,
4.2061,0.269788,1.47589,
4.24155,0.2701,1.47567,
4.28752,0.27051,1.47537,
4.33341,0.270916,1.47507,
4.38116,0.271338,1.47477,
4.43064,0.271778,1.47445,
4.44821,0.271933,1.47434,
4.46579,0.272089,1.47422,
4.48338,0.272241,1.47412,
4.50097,0.272391,1.47401,
4.51857,0.272537,1.47391,
4.53617,0.272682,1.47381,
4.56216,0.272895,1.47366,
4.58997,0.273125,1.47351,
4.62596,0.273427,1.47331,
4.66194,0.273734,1.47311,
4.70072,0.274069,1.47289,
4.73638,0.27438,1.47269,
4.77203,0.274693,1.47249,
4.80769,0.275006,1.47228,
4.84279,0.275316,1.47208,
4.87789,0.275626,1.47188,
4.91262,0.275932,1.47168,
4.94735,0.276238,1.47148,
4.98186,0.276541,1.47128,
5.01637,0.276844,1.47108,
5.05069,0.277144,1.47089,
5.085,0.277444,1.47069,
5.11916,0.277742,1.47049,
5.15331,0.278039,1.47029,
5.18731,0.278333,1.4701,
5.22119,0.278627,1.4699,
5.25507,0.278919,1.46971,
5.28883,0.279209,1.46951,
5.29589,0.27927,1.46947,
5.30296,0.279331,1.46943,
5.31002,0.279391,1.46939,
5.31709,0.279452,1.46935,
5.32415,0.279512,1.46931,
5.33122,0.279573,1.46927,
5.33828,0.279633,1.46923,
5.34535,0.279694,1.46919,
5.3465,0.279704,1.46918,
5.34708,0.279709,1.46918,
5.34737,0.279711,1.46918,
5.34745,0.279712,1.46917,
5.34748,0.279712,1.46917,
5.34748,0.279712,1.46917,
5.34748,0.279712,1.46917,
-0.232876,0.0316179,1.48911,
-0.232878,0.031765,1.48911,
-0.23288,0.0319143,1.48911,
-0.232882,0.0320653,1.48911,
-0.232884,0.0322167,1.48912,
-0.232886,0.0323701,1.48912,
-0.232888,0.0325264,1.48912,
-0.23289,0.0326832,1.48912,
-0.232893,0.0328621,1.48913,
-0.232896,0.0330207,1.48913,
-0.232899,0.0331486,1.48913,
-0.232902,0.0332753,1.48913,
-0.232907,0.0334536,1.48914,
-0.232913,0.0336319,1.48914,
-0.232919,0.0338102,1.48914,
-0.232925,0.0339882,1.48915,
-0.232932,0.0341656,1.48915,
-0.232938,0.0343524,1.48916,
-0.232949,0.0346408,1.48916,
-0.232959,0.0349295,1.48917,
-0.232968,0.0352191,1.48918,
-0.232976,0.0355321,1.48919,
-0.232983,0.0358455,1.4892,
-0.232988,0.0361599,1.48921,
-0.232991,0.0365035,1.48922,
-0.232992,0.0368472,1.48923,
-0.23299,0.0370877,1.48924,
-0.232988,0.0373193,1.48925,
-0.232982,0.0377021,1.48926,
-0.232975,0.0380844,1.48927,
-0.232969,0.0383457,1.48928,
-0.232958,0.0387294,1.48929,
-0.232951,0.0389705,1.48929,
-0.232944,0.0392102,1.4893,
-0.232936,0.0394498,1.48931,
-0.232929,0.0396894,1.48931,
-0.232921,0.0399292,1.48932,
-0.232919,0.0399891,1.48932,
-0.232917,0.0400387,1.48932,
-0.232915,0.0401095,1.48932,
-0.232911,0.0402234,1.48933,
