X,Y,Z,ppm
4.46814,0.152129,1.50601,4.89E+02
4.5091,0.152416,1.50573,4.88E+02
4.53119,0.152569,1.50558,4.88E+02
4.54967,0.152695,1.50546,4.88E+02
4.57181,0.152846,1.50532,4.88E+02
4.59719,0.153019,1.50515,4.87E+02
4.6277,0.153228,1.50496,4.87E+02
4.66036,0.153454,1.50475,4.87E+02
4.69028,0.153664,1.50455,4.87E+02
4.72016,0.153875,1.50436,4.86E+02
4.75575,0.154129,1.50414,4.86E+02
4.79133,0.154382,1.50391,4.86E+02
4.82633,0.154631,1.50368,4.86E+02
4.86133,0.15488,1.50346,4.86E+02
4.88209,0.155028,1.50333,4.86E+02
4.91668,0.155273,1.50311,4.86E+02
4.95127,0.155518,1.50289,4.86E+02
4.9856,0.15576,1.50267,4.86E+02
5.01993,0.156003,1.50245,4.86E+02
5.05403,0.156242,1.50224,4.86E+02
5.08812,0.156482,1.50202,4.86E+02
5.12201,0.156719,1.50181,4.86E+02
5.1559,0.156956,1.50159,4.86E+02
5.1896,0.15719,1.50138,4.86E+02
5.22314,0.157423,1.50117,4.86E+02
5.25668,0.157656,1.50096,4.86E+02
5.29007,0.157886,1.50075,4.86E+02
5.29713,0.157935,1.50071,4.86E+02
5.3042,0.157984,1.50066,4.86E+02
5.31127,0.158032,1.50062,4.86E+02
5.31834,0.158081,1.50058,4.86E+02
5.32541,0.158129,1.50053,4.86E+02
5.33248,0.158178,1.50049,4.86E+02
5.33954,0.158226,1.50044,4.86E+02
5.34661,0.158275,1.5004,4.85E+02
5.34718,0.158279,1.5004,4.85E+02
5.34747,0.158281,1.50039,4.85E+02
5.34748,0.158281,1.50039,4.85E+02
5.34748,0.158281,1.50039,4.85E+02
-0.214571,0.0316179,1.48785,2.98E+04
-0.214569,0.031739,1.48785,3.23E+04
-0.214568,0.0318724,1.48785,3.51E+04
-0.214566,0.032008,1.48785,3.60E+04
-0.214564,0.032146,1.48785,3.56E+04
-0.214562,0.0322847,1.48785,3.38E+04
-0.21456,0.0324255,1.48785,3.28E+04
-0.214558,0.0325674,1.48785,3.43E+04
-0.214556,0.0327104,1.48785,3.44E+04
-0.214553,0.0329089,1.48784,3.45E+04
-0.214549,0.0331073,1.48784,3.46E+04
-0.214546,0.033252,1.48784,3.44E+04
-0.214542,0.0333968,1.48784,3.44E+04
-0.214537,0.0335983,1.48784,3.45E+04
-0.214531,0.0337997,1.48784,3.44E+04
-0.214524,0.0340009,1.48784,3.43E+04
-0.214517,0.0342145,1.48784,3.39E+04
-0.214509,0.034431,1.48784,3.37E+04
-0.214502,0.0346446,1.48784,3.32E+04
-0.214493,0.034858,1.48783,3.28E+04
-0.214485,0.0350716,1.48783,3.24E+04
-0.214476,0.0352857,1.48783,3.21E+04
-0.214466,0.035504,1.48783,3.18E+04
-0.214457,0.035722,1.48783,3.15E+04
-0.214447,0.0359399,1.48782,3.11E+04
-0.214438,0.0361582,1.48782,3.08E+04
-0.214428,0.0363747,1.48782,3.05E+04
-0.214419,0.0365891,1.48782,3.02E+04
-0.21441,0.0368034,1.48781,2.98E+04
-0.2144,0.0370177,1.48781,2.95E+04
-0.214392,0.0372321,1.48781,2.92E+04
-0.214383,0.0374465,1.4878,2.86E+04
-0.214373,0.0376857,1.4878,2.84E+04
-0.214364,0.0379227,1.48779,2.81E+04
-0.214355,0.0381597,1.48779,2.77E+04
-0.214347,0.0383966,1.48778,2.74E+04
-0.214339,0.0386335,1.48778,2.70E+04
-0.214331,0.038871,1.48777,2.66E+04
-0.214322,0.0391301,1.48777,2.64E+04
-0.214315,0.039389,1.48776,2.61E+04
-0.214307,0.0396478,1.48775,2.58E+04
-0.2143,0.0399069,1.48775,2.55E+04
-0.214294,0.040166,1.48774,2.52E+04
-0.214287,0.0404471,1.48773,2.50E+04
-0.214281,0.0407277,1.48772,2.48E+04
-0.214276,0.041008,1.48771,2.46E+04
-0.214271,0.0412884,1.4877,2.44E+04
-0.214267,0.0415688,1.48769,2.41E+04
-0.214263,0.0418495,1.48768,2.40E+04
-0.214259,0.0421526,1.48767,2.37E+04
-0.214256,0.0424535,1.48766,2.36E+04
-0.214252,0.0427543,1.48765,2.34E+04
-0.214249,0.0430552,1.48764,2.32E+04
-0.214246,0.0433561,1.48762,2.30E+04
-0.214244,0.0435255,1.48762,2.29E+04
-0.214244,0.0435865,1.48761,2.29E+04
-0.214243,0.0436288,1.48761,2.29E+04
-0.214243,0.0436446,1.48761,2.29E+04
-0.214243,0.0436605,1.48761,2.29E+04
-0.214243,0.0436842,1.48761,2.29E+04
-0.214242,0.0437199,1.48761,2.29E+04
-0.214242,0.0437733,1.48761,2.29E+04
-0.214241,0.0438535,1.4876,2.29E+04
-0.214239,0.0439738,1.4876,2.30E+04
-0.214237,0.0441427,1.48759,2.31E+04
-0.214234,0.0443116,1.48758,2.31E+04
-0.214232,0.0444805,1.48758,2.32E+04
-0.214229,0.0446493,1.48757,2.33E+04
-0.214225,0.0448183,1.48756,2.33E+04
-0.214219,0.0451554,1.48754,2.32E+04
-0.214211,0.0454926,1.48753,2.29E+04
-0.214202,0.04583,1.48751,2.28E+04
-0.214189,0.0462841,1.48749,2.28E+04
-0.214175,0.0467241,1.48747,2.28E+04
-0.214161,0.0471636,1.48745,2.28E+04
-0.21414,0.0477052,1.48742,2.34E+04
-0.214124,0.0480944,1.4874,2.36E+04
-0.214107,0.0484849,1.48738,2.37E+04
-0.214089,0.0488728,1.48736,2.32E+04
-0.214062,0.0494461,1.48733,2.26E+04
-0.21404,0.049898,1.48731,2.23E+04
-0.214018,0.0503147,1.48729,2.24E+04
-0.213995,0.0507311,1.48726,2.23E+04
-0.213971,0.0511474,1.48724,2.22E+04
-0.213946,0.0515635,1.48722,2.21E+04
-0.213919,0.0519796,1.48719,2.20E+04
-0.213879,0.0525426,1.48716,2.21E+04
-0.213827,0.0532086,1.48712,2.22E+04
-0.213768,0.0538738,1.48707,2.24E+04
-0.213722,0.0543412,1.48705,2.25E+04
-0.21368,0.0547534,1.48702,2.25E+04
-0.213629,0.055219,1.48699,2.27E+04
-0.213558,0.0558234,1.48695,2.28E+04
-0.213481,0.0564424,1.48691,2.29E+04
-0.213393,0.0570952,1.48687,2.27E+04
-0.213298,0.057746,1.48683,2.24E+04
-0.213198,0.0583951,1.48679,2.22E+04
-0.21309,0.0590475,1.48675,2.23E+04
-0.212957,0.0598031,1.4867,2.18E+04
-0.212814,0.0605589,1.48665,2.14E+04
-0.212631,0.0614697,1.48658,2.13E+04
-0.21244,0.0623787,1.48652,2.11E+04
-0.212263,0.0631826,1.48647,2.08E+04
-0.21208,0.0639782,1.48641,2.04E+04
-0.211872,0.0648234,1.48635,2.01E+04
-0.211649,0.0656521,1.48629,1.97E+04
-0.211404,0.066492,1.48623,1.94E+04
-0.211123,0.0674186,1.48617,1.93E+04
-0.210831,0.0683421,1.4861,1.92E+04
-0.21053,0.0692635,1.48604,1.91E+04
-0.210172,0.0703145,1.48596,1.91E+04
-0.209804,0.071354,1.48589,1.89E+04
-0.209445,0.0723347,1.48582,1.86E+04
-0.20908,0.0733009,1.48575,1.80E+04
-0.208705,0.0742629,1.48568,1.74E+04
-0.208317,0.0752166,1.48561,1.73E+04
-0.207953,0.0760653,1.48555,1.69E+04
-0.207584,0.0768737,1.48548,1.62E+04
-0.207048,0.0779873,1.48538,1.57E+04
-0.206445,0.0791902,1.48528,1.52E+04
-0.205821,0.0803804,1.48518,1.48E+04
-0.205065,0.0817555,1.48506,1.47E+04
-0.204282,0.0831157,1.48496,1.45E+04
-0.203563,0.084314,1.48487,1.42E+04
-0.202837,0.0854841,1.48478,1.39E+04
-0.202025,0.0867502,1.48469,1.34E+04
-0.201141,0.0880895,1.48459,1.29E+04
-0.200239,0.0894098,1.4845,1.26E+04
-0.199185,0.0908903,1.4844,1.23E+04
-0.198123,0.0922884,1.48431,1.16E+04
-0.197051,0.093621,1.48423,1.14E+04
-0.195963,0.09494,1.48414,1.11E+04
-0.194863,0.0962411,1.48405,1.09E+04
-0.193366,0.0979564,1.48392,1.07E+04
-0.191834,0.0996398,1.48379,1.05E+04
-0.189937,0.101636,1.48364,1.02E+04
-0.187983,0.10362,1.4835,9.91E+03
-0.186009,0.105548,1.48338,9.64E+03
-0.184547,0.106916,1.4833,9.43E+03
-0.183117,0.108207,1.48324,9.21E+03
-0.18169,0.109456,1.48319,8.92E+03
-0.180245,0.110686,1.48314,8.66E+03
-0.177952,0.112575,1.48305,8.46E+03
-0.175579,0.114434,1.48296,8.25E+03
-0.173615,0.115887,1.48288,8.00E+03
-0.171642,0.117275,1.4828,7.85E+03
-0.169642,0.118625,1.48271,7.69E+03
-0.167345,0.120122,1.48261,7.53E+03
-0.165168,0.121496,1.48252,7.37E+03
-0.162993,0.122824,1.48244,7.18E+03
-0.160796,0.12412,1.48238,7.01E+03
-0.15823,0.12558,1.48231,6.94E+03
-0.155715,0.126958,1.48224,6.84E+03
-0.153445,0.128161,1.48218,6.65E+03
-0.151166,0.129338,1.48213,6.41E+03
-0.148138,0.130853,1.48208,6.35E+03
-0.145087,0.132319,1.48205,6.28E+03
-0.142239,0.133625,1.48204,6.14E+03
-0.139396,0.134863,1.48205,5.90E+03
-0.136529,0.136058,1.48205,5.81E+03
-0.132374,0.137713,1.48206,5.63E+03
-0.128101,0.139321,1.48207,5.23E+03
-0.123811,0.14085,1.48209,5.11E+03
-0.118827,0.142535,1.48214,5.16E+03
-0.114892,0.143799,1.48221,5.22E+03
-0.111979,0.144694,1.48227,5.26E+03
-0.108094,0.145831,1.48236,5.11E+03
-0.104393,0.146863,1.48246,5.01E+03
-0.100371,0.147959,1.48258,4.88E+03
-0.0963432,0.149033,1.4827,4.70E+03
-0.0922929,0.150084,1.48284,4.48E+03
-0.0882365,0.15111,1.48298,4.27E+03
-0.0841669,0.152103,1.48313,4.21E+03
-0.0796963,0.153146,1.48331,4.21E+03
-0.075215,0.154138,1.48349,4.21E+03
-0.0707237,0.15508,1.48368,4.21E+03
-0.0662233,0.155972,1.48388,4.21E+03
-0.0643927,0.15632,1.48396,4.21E+03
-0.0599322,0.157135,1.48417,4.15E+03
-0.0554656,0.157914,1.48437,3.94E+03
-0.0509938,0.158663,1.48458,3.73E+03
-0.0465171,0.159383,1.48478,3.52E+03
-0.0420357,0.160075,1.48499,3.31E+03
-0.0375498,0.160738,1.48519,3.11E+03
-0.033067,0.161373,1.48539,3.07E+03
-0.0282422,0.16202,1.48562,2.98E+03
-0.0226328,0.162696,1.48591,2.80E+03
-0.0160913,0.163414,1.48624,2.77E+03
-0.00957303,0.164096,1.48659,2.79E+03
-0.00306075,0.164743,1.48696,2.76E+03
0.00256274,0.165269,1.4873,2.75E+03
0.00813334,0.165758,1.48767,2.76E+03
0.0122341,0.166098,1.48794,2.80E+03
0.0163073,0.166424,1.48822,2.78E+03
0.0203823,0.166739,1.4885,2.76E+03
0.0272114,0.167246,1.48897,2.65E+03
0.0340367,0.167726,1.48944,2.55E+03
0.0412211,0.168201,1.48995,2.49E+03
0.0478331,0.168598,1.49041,2.41E+03
0.054418,0.168952,1.49089,2.33E+03
0.0610059,0.169273,1.49138,2.24E+03
0.0683377,0.169595,1.49195,2.21E+03
0.0774619,0.169947,1.49267,2.14E+03
0.0860681,0.170219,1.49336,2.08E+03
0.0941571,0.170429,1.49401,2.05E+03
0.102201,0.170605,1.49467,2.03E+03
0.109795,0.170746,1.49528,2.03E+03
0.117335,0.170856,1.49588,2.03E+03
0.130221,0.170976,1.4969,2.06E+03
0.14171,0.171035,1.49782,2.02E+03
0.150581,0.171053,1.49852,1.95E+03
0.159467,0.171049,1.49921,1.89E+03
0.168316,0.171027,1.49989,1.84E+03
0.179891,0.170962,1.5008,1.79E+03
0.190648,0.170869,1.50164,1.75E+03
0.200863,0.170758,1.50241,1.71E+03
0.208221,0.170666,1.50295,1.68E+03
0.21554,0.17057,1.50348,1.65E+03
0.22286,0.170488,1.50401,1.63E+03
0.228337,0.170434,1.5044,1.60E+03
0.233779,0.170379,1.50479,1.55E+03
0.239227,0.170318,1.50519,1.56E+03
0.24467,0.170251,1.50558,1.58E+03
0.250113,0.170176,1.50597,1.60E+03
0.255554,0.17009,1.50634,1.58E+03
0.262257,0.16996,1.50679,1.56E+03
0.268974,0.169813,1.50723,1.55E+03
0.278293,0.169608,1.50783,1.55E+03
0.289654,0.169352,1.50857,1.49E+03
0.301665,0.16906,1.50933,1.42E+03
0.312184,0.16879,1.50999,1.39E+03
0.322688,0.16851,1.51061,1.40E+03
0.333193,0.168219,1.51121,1.41E+03
0.343701,0.167917,1.51178,1.40E+03
0.354849,0.167581,1.51235,1.37E+03
0.365513,0.167246,1.51287,1.34E+03
0.376166,0.166902,1.51338,1.32E+03
0.386819,0.16655,1.51389,1.30E+03
0.397518,0.166192,1.51439,1.27E+03
0.408476,0.165825,1.51488,1.22E+03
0.418798,0.165476,1.51531,1.21E+03
0.429015,0.165126,1.51573,1.20E+03
0.439246,0.164774,1.51612,1.19E+03
0.450587,0.164382,1.5165,1.16E+03
0.461964,0.163991,1.5168,1.15E+03
0.476058,0.163524,1.51712,1.13E+03
0.493591,0.162987,1.51745,1.11E+03
0.513529,0.162419,1.51781,1.07E+03
0.526864,0.162046,1.51803,1.05E+03
0.540204,0.161675,1.51824,1.01E+03
0.553542,0.161307,1.51844,9.79E+02
0.566881,0.160943,1.51862,9.51E+02
0.58022,0.160594,1.51876,9.54E+02
0.593562,0.160268,1.51886,9.57E+02
0.618062,0.159734,1.51893,9.46E+02
0.641275,0.159283,1.51888,9.29E+02
0.663705,0.158879,1.5188,9.08E+02
0.680998,0.158581,1.51873,8.93E+02
0.698294,0.15829,1.51866,8.79E+02
0.715589,0.158003,1.5186,8.65E+02
0.732738,0.157727,1.51855,8.41E+02
0.749878,0.157468,1.51849,8.20E+02
0.768687,0.157227,1.51839,7.99E+02
0.787452,0.157045,1.51822,7.64E+02
0.806265,0.156907,1.51801,7.42E+02
0.8279,0.156763,1.51773,7.31E+02
0.849607,0.156625,1.51743,7.22E+02
0.877188,0.156493,1.517,7.17E+02
0.904752,0.156398,1.51655,7.02E+02
0.933717,0.156337,1.516,6.93E+02
0.962658,0.156351,1.51531,6.86E+02
0.995523,0.156408,1.51447,6.77E+02
1.02774,0.156455,1.51371,6.67E+02
1.05992,0.156501,1.51301,6.51E+02
1.08224,0.156538,1.51254,6.45E+02
1.1046,0.156583,1.51206,6.39E+02
1.1328,0.156667,1.5114,6.28E+02
1.16104,0.156778,1.5107,6.26E+02
1.19668,0.156926,1.50982,6.14E+02
1.22899,0.157058,1.50908,6.05E+02
1.26128,0.157196,1.50837,6.01E+02
1.29356,0.157353,1.50769,5.98E+02
1.32597,0.157527,1.50703,5.95E+02
1.35791,0.157712,1.50641,5.90E+02
1.38985,0.157908,1.5058,5.86E+02
1.4218,0.158116,1.50522,5.82E+02
1.45374,0.158335,1.50465,5.79E+02
1.48816,0.158582,1.50405,5.78E+02
1.52505,0.158857,1.5034,5.74E+02
1.56478,0.159167,1.50271,5.61E+02
1.6028,0.15947,1.50207,5.62E+02
1.64082,0.15977,1.50146,5.68E+02
1.67884,0.160064,1.50088,5.73E+02
1.71701,0.160355,1.50034,5.69E+02
1.757,0.16066,1.49981,5.67E+02
1.79947,0.160985,1.49922,5.58E+02
1.84199,0.161313,1.49862,5.48E+02
1.88628,0.161659,1.49799,5.38E+02
1.93064,0.162007,1.49737,5.36E+02
1.96355,0.162274,1.49691,5.33E+02
1.98226,0.162433,1.49664,5.33E+02
2.00093,0.162595,1.49638,5.32E+02
2.01959,0.162761,1.49611,5.30E+02
2.03825,0.162927,1.49585,5.29E+02
2.05691,0.163097,1.49558,5.29E+02
2.07557,0.163271,1.49532,5.28E+02
2.09425,0.163446,1.49505,5.28E+02
2.11729,0.16366,1.49472,5.27E+02
2.14037,0.163872,1.4944,5.27E+02
2.18,0.164238,1.49385,5.27E+02
2.21967,0.16461,1.49331,5.26E+02
2.26284,0.165015,1.49273,5.25E+02
2.28504,0.165221,1.49244,5.24E+02
2.30721,0.165423,1.49216,5.24E+02
2.32941,0.16562,1.49188,5.23E+02
2.35169,0.165808,1.49161,5.21E+02
2.38034,0.166037,1.49128,5.19E+02
2.40552,0.166236,1.491,5.17E+02
2.4307,0.166437,1.49074,5.15E+02
2.4559,0.166638,1.49049,5.13E+02
2.49602,0.166962,1.49009,5.13E+02
2.53615,0.167289,1.48969,5.13E+02
2.57627,0.167623,1.48929,5.13E+02
2.62214,0.168011,1.48883,5.10E+02
2.66014,0.168335,1.48847,5.07E+02
2.68652,0.168559,1.48822,5.06E+02
2.72457,0.168866,1.48788,5.07E+02
2.7613,0.169148,1.48756,5.07E+02
2.79804,0.169425,1.48724,5.05E+02
2.83564,0.169711,1.48691,5.07E+02
2.87325,0.169996,1.48659,5.08E+02
2.90653,0.170246,1.48632,5.08E+02
2.93981,0.170496,1.48605,5.08E+02
2.97165,0.170739,1.48579,5.07E+02
3.00342,0.170987,1.48552,5.07E+02
3.04018,0.171281,1.4852,5.05E+02
3.07693,0.17158,1.48489,5.02E+02
3.1014,0.171782,1.48468,5.01E+02
3.12587,0.171982,1.48447,5.02E+02
3.15034,0.17218,1.48426,5.03E+02
3.17538,0.172376,1.48406,5.03E+02
3.20044,0.172566,1.48386,5.02E+02
3.22796,0.17277,1.48365,5.01E+02
3.256,0.172975,1.48343,5.01E+02
3.29048,0.173232,1.48316,5.00E+02
3.32498,0.173493,1.48287,5.00E+02
3.35947,0.173759,1.48257,5.00E+02
3.38715,0.173972,1.48233,4.99E+02
3.41482,0.17418,1.48209,4.98E+02
3.4425,0.174383,1.48185,4.97E+02
3.47021,0.174582,1.48162,4.97E+02
3.49795,0.174781,1.48139,4.97E+02
3.52569,0.174983,1.48116,4.98E+02
3.55346,0.175188,1.48093,4.97E+02
3.59381,0.175486,1.4806,4.97E+02
3.63157,0.175765,1.48029,4.95E+02
3.65798,0.175958,1.48009,4.94E+02
3.69325,0.176215,1.47982,4.94E+02
3.72851,0.176467,1.47955,4.94E+02
3.76376,0.176716,1.47927,4.95E+02
3.80264,0.17699,1.47897,4.94E+02
3.8415,0.177266,1.47868,4.92E+02
3.88039,0.177542,1.4784,4.91E+02
3.92966,0.177893,1.47805,4.90E+02
3.97896,0.178241,1.47771,4.91E+02
4.00297,0.178407,1.47755,4.91E+02
4.04793,0.178713,1.47724,4.92E+02
4.08101,0.178936,1.47702,4.92E+02
4.11407,0.179162,1.4768,4.91E+02
4.15977,0.179485,1.47648,4.90E+02
4.20548,0.179814,1.47616,4.89E+02
4.24472,0.180097,1.47589,4.90E+02
4.28199,0.180365,1.47563,4.90E+02
4.31921,0.180632,1.47537,4.90E+02
4.35371,0.180877,1.47513,4.90E+02
4.38378,0.181089,1.47492,4.90E+02
4.41387,0.1813,1.47471,4.89E+02
4.46046,0.181628,1.47439,4.89E+02
4.50142,0.181916,1.47411,4.89E+02
4.51988,0.182046,1.47399,4.88E+02
4.54197,0.1822,1.47384,4.88E+02
4.56047,0.182329,1.47372,4.88E+02
4.58261,0.182482,1.47358,4.88E+02
4.608,0.182656,1.47342,4.87E+02
4.62579,0.182777,1.47331,4.87E+02
4.64633,0.182918,1.47318,4.87E+02
4.6641,0.18304,1.47307,4.87E+02
4.68462,0.183183,1.47294,4.87E+02
4.70964,0.183358,1.47279,4.87E+02
4.73954,0.183569,1.4726,4.87E+02
4.77513,0.183821,1.47237,4.87E+02
4.79671,0.183974,1.47224,4.87E+02
4.8317,0.184224,1.47202,4.87E+02
4.8667,0.184474,1.4718,4.87E+02
4.8842,0.184599,1.47169,4.87E+02
4.9015,0.184723,1.47158,4.87E+02
4.92744,0.184908,1.47141,4.87E+02
4.96203,0.185155,1.47119,4.86E+02
4.99636,0.185399,1.47098,4.86E+02
5.03069,0.185643,1.47076,4.86E+02
5.06479,0.185885,1.47054,4.86E+02
5.09888,0.186126,1.47033,4.86E+02
5.13277,0.186365,1.47012,4.86E+02
5.152,0.1865,1.46999,4.86E+02
5.18571,0.186737,1.46978,4.86E+02
5.20464,0.186869,1.46966,4.86E+02
5.23818,0.187104,1.46945,4.86E+02
5.27157,0.187336,1.46924,4.86E+02
5.29017,0.187465,1.46913,4.86E+02
5.29724,0.187514,1.46908,4.86E+02
5.30431,0.187563,1.46904,4.86E+02
5.31138,0.187612,1.46899,4.86E+02
5.31845,0.187661,1.46895,4.86E+02
5.32551,0.18771,1.4689,4.86E+02
5.33258,0.187759,1.46886,4.86E+02
5.33965,0.187808,1.46882,4.86E+02
5.34672,0.187856,1.46877,4.85E+02
5.34729,0.18786,1.46877,4.85E+02
5.34744,0.187861,1.46877,4.85E+02
5.34747,0.187862,1.46877,4.85E+02
5.34748,0.187862,1.46877,4.85E+02
5.34748,0.187862,1.46877,4.85E+02
-0.232876,0.0316179,1.48911,3.02E+04
-0.232877,0.031765,1.48911,3.30E+04
-0.232878,0.0319143,1.48911,3.57E+04
-0.232879,0.0320653,1.48911,3.57E+04
-0.23288,0.0322166,1.48912,3.37E+04
-0.232881,0.03237,1.48912,3.23E+04
-0.232883,0.0325264,1.48912,3.38E+04
-0.232884,0.0326833,1.48912,3.40E+04
-0.232886,0.0328621,1.48913,3.40E+04
-0.232888,0.0329882,1.48913,3.40E+04
-0.232891,0.033116,1.48913,3.32E+04
-0.232893,0.0332427,1.48913,3.33E+04
-0.232896,0.033371,1.48914,3.34E+04
-0.2329,0.0335492,1.48914,3.34E+04
-0.232905,0.0337275,1.48915,3.34E+04
-0.23291,0.0339058,1.48915,3.34E+04
-0.232916,0.0340832,1.48916,3.33E+04
-0.232922,0.0342701,1.48916,3.30E+04
-0.232931,0.0345584,1.48917,3.24E+04
-0.232941,0.0348467,1.48918,3.18E+04
-0.23295,0.035136,1.48919,3.14E+04
-0.232959,0.0354487,1.4892,3.08E+04
-0.232967,0.0357612,1.48922,3.02E+04
-0.232972,0.0359794,1.48923,2.97E+04
-0.232976,0.036193,1.48924,2.92E+04
-0.232981,0.0365353,1.48925,2.85E+04
-0.232984,0.0368777,1.48927,2.79E+04
-0.232984,0.0371188,1.48928,2.72E+04
-0.232983,0.0373499,1.48929,2.69E+04
-0.232979,0.037731,1.48931,2.63E+04
-0.232972,0.0381116,1.48933,2.57E+04
-0.232966,0.0383821,1.48935,2.53E+04
-0.232958,0.0386415,1.48936,2.50E+04
-0.23295,0.0388818,1.48937,2.48E+04
-0.23294,0.0391209,1.48938,2.46E+04
-0.23293,0.0393601,1.4894,2.44E+04
-0.232918,0.0395992,1.48941,2.42E+04
-0.232905,0.0398384,1.48942,2.40E+04
-0.232899,0.0399581,1.48943,2.39E+04
-0.232896,0.0400087,1.48943,2.39E+04
-0.232894,0.0400308,1.48943,2.39E+04
-0.232893,0.0400561,1.48943,2.39E+04
-0.23289,0.040094,1.48943,2.38E+04
-0.232887,0.0401508,1.48944,2.38E+04
-0.232882,0.0402361,1.48944,2.38E+04
-0.232874,0.0403639,1.48945,2.37E+04
-0.232861,0.0405555,1.48946,2.36E+04
-0.232847,0.0407573,1.48947,2.35E+04
-0.232832,0.040959,1.48948,2.35E+04
-0.232817,0.0411608,1.48949,2.34E+04
-0.232801,0.0413625,1.4895,2.33E+04
-0.232784,0.0415642,1.48951,2.33E+04
-0.232769,0.0417409,1.48952,2.32E+04
-0.232754,0.0419116,1.48953,2.31E+04
-0.232739,0.042082,1.48954,2.31E+04
-0.232723,0.0422523,1.48955,2.31E+04
-0.232709,0.0424084,1.48955,2.31E+04
-0.232694,0.0425639,1.48956,2.30E+04
-0.232679,0.0427193,1.48957,2.29E+04
-0.232643,0.0430797,1.48959,2.26E+04
-0.232606,0.0434401,1.48961,2.23E+04
-0.232567,0.043801,1.48964,2.20E+04
-0.232519,0.044238,1.48966,2.17E+04
-0.232468,0.0446814,1.48969,2.20E+04
-0.232415,0.0451247,1.48971,2.22E+04
-0.232384,0.0453735,1.48973,2.19E+04
-0.232353,0.0456169,1.48974,2.16E+04
-0.232321,0.0458597,1.48975,2.12E+04
-0.232261,0.0462993,1.48978,2.06E+04
-0.232199,0.0467384,1.48981,2.02E+04
-0.232119,0.0472776,1.48985,2.00E+04
-0.232055,0.0476939,1.48988,2.01E+04
-0.231991,0.0481121,1.48991,2.01E+04
-0.231926,0.0485292,1.48994,2.03E+04
-0.23186,0.0489462,1.48997,2.04E+04
-0.231792,0.0493652,1.49,2.05E+04
-0.231717,0.0498222,1.49003,2.02E+04
-0.231628,0.0503543,1.49007,2.02E+04
-0.231527,0.0509404,1.49011,2.01E+04
-0.231431,0.0514838,1.49014,2.02E+04
-0.231341,0.0519828,1.49018,2.00E+04
-0.231248,0.0524789,1.49021,1.99E+04
-0.231149,0.0530077,1.49024,2.02E+04
-0.23105,0.0535395,1.49027,2.05E+04
-0.23095,0.0540767,1.49031,2.07E+04
-0.23084,0.0546532,1.49035,2.07E+04
-0.230694,0.055377,1.4904,1.95E+04
-0.230538,0.0561002,1.49045,1.89E+04
-0.230349,0.0569179,1.49051,1.85E+04
-0.230149,0.0577438,1.49057,1.83E+04
-0.229916,0.0586844,1.49064,1.82E+04
-0.229671,0.0596654,1.49072,1.82E+04
-0.229426,0.0606488,1.49078,1.81E+04
-0.229193,0.0615793,1.49084,1.82E+04
-0.228992,0.0623643,1.49089,1.82E+04
-0.228787,0.0631431,1.49094,1.77E+04
-0.228576,0.0639188,1.49098,1.75E+04
-0.228322,0.0648051,1.49104,1.73E+04
-0.228148,0.0653871,1.49107,1.71E+04
-0.227968,0.0659666,1.49111,1.69E+04
-0.227784,0.0665391,1.49115,1.67E+04
-0.227595,0.0671091,1.49119,1.65E+04
-0.227361,0.0678002,1.49125,1.62E+04
-0.227129,0.0684665,1.49129,1.56E+04
-0.226687,0.0697009,1.49139,1.53E+04
-0.226239,0.0709362,1.49147,1.52E+04
-0.225716,0.0723351,1.49157,1.52E+04
-0.225237,0.0735539,1.49166,1.51E+04
-0.224827,0.0745533,1.49173,1.48E+04
-0.224344,0.0756853,1.49183,1.45E+04
-0.223854,0.0768087,1.49192,1.43E+04
-0.223248,0.078172,1.49205,1.41E+04
-0.222618,0.0795475,1.49218,1.40E+04
-0.22197,0.0809081,1.49232,1.36E+04
-0.221184,0.0824863,1.49247,1.31E+04
-0.220362,0.0840483,1.49263,1.27E+04
-0.219497,0.0855862,1.49277,1.22E+04
-0.218905,0.086584,1.49286,1.21E+04
-0.218299,0.0875723,1.49294,1.19E+04
-0.217687,0.0885446,1.49302,1.17E+04
-0.217066,0.0895142,1.49309,1.15E+04
-0.216213,0.0908312,1.49318,1.14E+04
-0.215304,0.0922167,1.49327,1.13E+04
-0.214401,0.0935634,1.49335,1.10E+04
-0.213488,0.0948722,1.49343,1.07E+04
-0.212573,0.0961292,1.49352,1.05E+04
-0.211648,0.0973501,1.4936,1.03E+04
-0.210703,0.098556,1.4937,1.02E+04
-0.209739,0.0997494,1.49379,9.98E+03
-0.208544,0.101187,1.49392,9.70E+03
-0.207328,0.102606,1.49404,9.42E+03
-0.206091,0.104008,1.49417,9.11E+03
-0.204739,0.105491,1.4943,8.99E+03
-0.20324,0.107064,1.49445,8.76E+03
-0.201561,0.108731,1.4946,8.54E+03
-0.199833,0.110349,1.49476,8.31E+03
-0.198087,0.111897,1.49491,8.12E+03
-0.196273,0.113455,1.49506,8.08E+03
-0.194465,0.114981,1.49521,8.01E+03
-0.192649,0.116494,1.49535,7.95E+03
-0.190823,0.117995,1.49549,7.88E+03
-0.188989,0.119473,1.49563,7.81E+03
-0.187119,0.120933,1.49577,7.56E+03
-0.185102,0.122444,1.49593,7.22E+03
-0.183079,0.123886,1.49609,6.85E+03
-0.181432,0.125009,1.49622,6.56E+03
-0.179776,0.126098,1.49635,6.42E+03
-0.178115,0.127162,1.49648,6.32E+03
